,ACAO_ABCB4,ACAO_ABEV3,ACAO_AGRO3,ACAO_ALPA4,ACAO_AMAR3,ACAO_AMER3,ACAO_AXIA3,ACAO_AXIA6,ACAO_B3SA3,ACAO_BBAS3,ACAO_BBDC3,ACAO_BBDC4,ACAO_BEEF3,ACAO_BRAP4,ACAO_BRKM5,ACAO_BRSR6,ACAO_CGAS5,ACAO_CLSC4,ACAO_CMIG3,ACAO_CMIG4,ACAO_COCE5,ACAO_CPFE3,ACAO_CPLE3,ACAO_CSAN3,ACAO_CSMG3,ACAO_CSNA3,ACAO_CSUD3,ACAO_CYRE3,ACAO_DXCO3,ACAO_EGIE3,ACAO_EMBJ3,ACAO_ENEV3,ACAO_EQTL3,ACAO_ETER3,ACAO_EUCA4,ACAO_EVEN3,ACAO_EZTC3,ACAO_FESA4,ACAO_FHER3,ACAO_FICT3,ACAO_FLRY3,ACAO_GFSA3,ACAO_GGBR3,ACAO_GGBR4,ACAO_GOAU4,ACAO_GOLL54,ACAO_GRND3,ACAO_HAGA4,ACAO_HBOR3,ACAO_HYPE3,ACAO_INEP4,ACAO_ISAE4,ACAO_ITSA3,ACAO_ITSA4,ACAO_ITUB3,ACAO_ITUB4,ACAO_JHSF3,ACAO_KEPL3,ACAO_KLBN4,ACAO_LAND3,ACAO_LIGT3,ACAO_LOGN3,ACAO_LPSB3,ACAO_LREN3,ACAO_LUPA3,ACAO_MBRF3,ACAO_MDIA3,ACAO_MOTV3,ACAO_MRVE3,ACAO_MULT3,ACAO_MYPK3,ACAO_NATU3,ACAO_NEXP3,ACAO_ODPV3,ACAO_OIBR3,ACAO_OIBR4,ACAO_PDGR3,ACAO_PDTC3,ACAO_PETR3,ACAO_PETR4,ACAO_PFRM3,ACAO_PINE4,ACAO_PMAM3,ACAO_POMO4,ACAO_POSI3,ACAO_PSSA3,ACAO_RADL3,ACAO_RAPT4,ACAO_RDNI3,ACAO_RENT3,ACAO_RIAA3,ACAO_ROMI3,ACAO_RPMG3,ACAO_RSID3,ACAO_SANB11,ACAO_SANB4,ACAO_SBSP3,ACAO_SCAR3,ACAO_SLCE3,ACAO_SMTO3,ACAO_TASA4,ACAO_TCSA3,ACAO_TELB4,ACAO_TGMA3,ACAO_TIMS3,ACAO_TOTS3,ACAO_TPIS3,ACAO_TRIS3,ACAO_UNIP6,ACAO_USIM3,ACAO_USIM5,ACAO_VALE3,ACAO_VIVR3,ACAO_VIVT3,ACAO_VLID3,ACAO_VSTE3,ACAO_WEGE3,ACAO_YDUQ3
ACAO_BRSR6,0.0484465293,0.0263426192,0.0145351208,0.0341607856,0.0521992389,0.0492430797,0.0527584220,0.0472436036,0.0528639680,0.0680390600,0.0562829573,0.0591903751,0.0256383739,0.0383888390,0.0352989180,0.1344608954,0.0132235952,0.0202188420,0.0418869746,0.0471005687,0.0169285285,0.0278687312,0.0388635389,0.0423911965,0.0360740386,0.0547277913,0.0315040104,0.0586332019,0.0502622707,0.0257388307,0.0285806687,0.0283093788,0.0273137457,0.0323810909,0.0290589386,0.0576441425,0.0545183092,0.0301109060,0.0337157756,0.0189738179,0.0282634818,0.0586375872,0.0411927582,0.0441449982,0.0481727341,0.0761201257,0.0342680245,0.0187004472,0.0587622673,0.0340479094,0.0274643993,0.0239926000,0.0412163711,0.0532790038,0.0476529205,0.0550229432,0.0505687034,0.0252584681,0.0181350222,0.0236114760,0.0458824910,0.0399976801,0.0458259876,0.0526531278,0.0383942720,0.0343220461,0.0287341247,0.0432880665,0.0567507257,0.0423152714,0.0451282171,0.0415684162,0.0401940206,0.0240123441,0.0418808887,0.0371247792,0.0583568470,0.0299863245,0.0520529887,0.0533774930,0.0265722661,0.0224892759,0.0379521717,0.0444038026,0.0443119521,0.0331677058,0.0272886257,0.0529821665,0.0231989171,0.0497214886,0.0455023383,0.0330710904,0.0246855586,0.0554435458,0.0528758783,0.0457584637,0.0397801253,0.0225882305,0.0199590487,0.0267648849,0.0264114328,0.0527104131,0.0239145232,0.0456948039,0.0331125245,0.0303972450,0.0383363779,0.0408081294,0.0265971418,0.0436281761,0.0540744831,0.0324621283,0.0345777478,0.0238672622,0.0339219601,0.0307935509,0.0234536143,0.0516919071
ACAO_CGAS5,0.0130685838,0.0074559766,0.0055038135,0.0117472920,0.0152946714,0.0115614775,0.0168433590,0.0139817822,0.0151155362,0.0141829979,0.0129068425,0.0132292347,0.0049508327,0.0118179602,0.0101070569,0.0132235952,0.0586946230,0.0067695510,0.0137038845,0.0134486118,0.0062207692,0.0084950183,0.0135314951,0.0126983575,0.0108546267,0.0146461106,0.0124899568,0.0149818992,0.0145676725,0.0083738839,0.0101038285,0.0112246265,0.0106113961,0.0121760797,0.0104420419,0.0161142078,0.0146618624,0.0110551239,0.0088704421,0.0068580582,0.0094764946,0.0165563857,0.0111745350,0.0122535252,0.0133080640,0.0192685035,0.0114582201,0.0083472102,0.0186413846,0.0104115349,0.0106736590,0.0063348981,0.0080639719,0.0132730352,0.0108813864,0.0127096342,0.0155715672,0.0077162279,0.0065324699,0.0065416988,0.0146726429,0.0128844206,0.0156317204,0.0152516663,0.0115794330,0.0070101176,0.0083237729,0.0133552746,0.0132024735,0.0126769951,0.0131371324,0.0139031962,0.0140796002,0.0077984450,0.0105770304,0.0118926197,0.0173033486,0.0089650409,0.0143063202,0.0151795395,0.0072671845,0.0104920450,0.0145010919,0.0136623419,0.0163603414,0.0075412972,0.0070143893,0.0155259466,0.0104611083,0.0138582266,0.0159693833,0.0105522295,0.0082642355,0.0179659750,0.0127338498,0.0128728526,0.0119899035,0.0036152817,0.0072755320,0.0096548894,0.0102753752,0.0140983269,0.0058282530,0.0137076846,0.0081193592,0.0111637460,0.0131355851,0.0105050731,0.0105432237,0.0111265773,0.0151244439,0.0100366465,0.0179545446,0.0072671124,0.0129979993,0.0110666622,0.0076919442,0.0120382019
ACAO_CLSC4,0.0156553843,0.0086585389,0.0073078633,0.0145746268,0.0193448389,0.0212457778,0.0229356022,0.0188740102,0.0196605046,0.0193880625,0.0169003604,0.0177187209,0.0095607246,0.0173374788,0.0143606996,0.0202188420,0.0067695510,0.0833254798,0.0167542554,0.0188170902,0.0086146335,0.0102767814,0.0143096148,0.0153853791,0.0130403645,0.0236927576,0.0116441968,0.0217180713,0.0168816466,0.0096950232,0.0120149099,0.0117264691,0.0107359607,0.0117545467,0.0172781937,0.0228916918,0.0214282413,0.0135731729,0.0170687615,0.0067216031,0.0119188486,0.0187335060,0.0181777003,0.0194779849,0.0233821838,0.0287540126,0.0122606402,0.0134303763,0.0246448365,0.0108897242,0.0112794837,0.0091384024,0.0117988366,0.0166228652,0.0136207044,0.0156334412,0.0208573340,0.0114708676,0.0059545536,0.0153257635,0.0204861000,0.0168235752,0.0182968739,0.0187988153,0.0167570849,0.0132182905,0.0106098478,0.0167510866,0.0191998199,0.0148347768,0.0155022010,0.0136946834,0.0161737466,0.0089348910,0.0178571969,0.0163926179,0.0296719191,0.0090998049,0.0211214644,0.0210159850,0.0157711642,0.0104751554,0.0182075467,0.0163057733,0.0203502919,0.0114170224,0.0112684735,0.0191135816,0.0123259359,0.0163725656,0.0203854461,0.0128286048,0.0109933812,0.0211430782,0.0161524056,0.0139747953,0.0158530859,0.0106516221,0.0089911278,0.0130672419,0.0152800211,0.0217488835,0.0120004656,0.0147777284,0.0109813480,0.0129173058,0.0141202575,0.0148013830,0.0107664104,0.0203173090,0.0275726020,0.0145224191,0.0143542200,0.0094427649,0.0142967877,0.0134858895,0.0098626549,0.0182823161
ACAO_CMIG3,0.0346673294,0.0226410282,0.0124472615,0.0298492392,0.0414522310,0.0423400496,0.0647960450,0.0563321024,0.0433244657,0.0504730403,0.0419212485,0.0418722201,0.0190365859,0.0342421368,0.0288948448,0.0418869746,0.0137038845,0.0167542554,0.1189324608,0.0954299776,0.0181378438,0.0372918060,0.0493763942,0.0367223727,0.0431710308,0.0512707973,0.0278538243,0.0494064829,0.0437932668,0.0306418714,0.0239995620,0.0281688129,0.0330738181,0.0283623141,0.0255036578,0.0468216236,0.0475633969,0.0252217749,0.0319159999,0.0148703278,0.0251115273,0.0460555933,0.0352164773,0.0403267209,0.0443867314,0.0646382854,0.0262801719,0.0164945232,0.0508063776,0.0297395692,0.0183480273,0.0279232112,0.0288523356,0.0390969190,0.0340170016,0.0386100758,0.0436377523,0.0201555467,0.0159521962,0.0200444413,0.0600674766,0.0343341702,0.0408578313,0.0434468762,0.0305992440,0.0280741467,0.0245887849,0.0402369835,0.0437220186,0.0360198958,0.0337596476,0.0370629196,0.0307343982,0.0211821071,0.0335990832,0.0284251622,0.0521901226,0.0229590552,0.0439601107,0.0448419374,0.0265802637,0.0201703904,0.0373584094,0.0378934035,0.0399097951,0.0245971241,0.0209936171,0.0454635152,0.0214123456,0.0396318821,0.0392009380,0.0326219554,0.0194690497,0.0483842414,0.0376673211,0.0309128878,0.0464840502,0.0194275494,0.0175700086,0.0238307884,0.0227420004,0.0441726173,0.0204412368,0.0384807648,0.0288359280,0.0259134989,0.0339733014,0.0363664665,0.0233557079,0.0347591632,0.0491815166,0.0296486173,0.0316063050,0.0214009752,0.0323923105,0.0287093846,0.0234406789,0.0412413287
ACAO_CMIG4,0.0378513831,0.0250293970,0.0129173567,0.0325576866,0.0437726228,0.0477858709,0.0696193971,0.0615692531,0.0500611012,0.0563086096,0.0469944670,0.0470618393,0.0223132387,0.0358798432,0.0321376251,0.0471005687,0.0134486118,0.0188170902,0.0954299776,0.1158600688,0.0188982076,0.0404892133,0.0536705218,0.0419646361,0.0461918236,0.0556401356,0.0307594638,0.0548469513,0.0470930607,0.0348324473,0.0262834269,0.0303820392,0.0359922267,0.0291648859,0.0262467376,0.0502472246,0.0504852667,0.0264299828,0.0317561646,0.0191798974,0.0293708752,0.0496756705,0.0382273364,0.0432195572,0.0489046441,0.0707885893,0.0297755438,0.0190523882,0.0557796147,0.0338602023,0.0210339276,0.0302967847,0.0321336493,0.0446595114,0.0387246605,0.0438770897,0.0480082996,0.0233777970,0.0185465716,0.0216542536,0.0659560612,0.0375039530,0.0426434723,0.0486318245,0.0352684432,0.0325924541,0.0255305540,0.0454681901,0.0491213534,0.0411935575,0.0364437882,0.0405334738,0.0338900132,0.0232825920,0.0346838936,0.0315656069,0.0541148690,0.0233708983,0.0508875749,0.0519446490,0.0274621426,0.0211785338,0.0390307211,0.0402286110,0.0428579183,0.0263143477,0.0252663007,0.0497191468,0.0203342005,0.0451137581,0.0419946267,0.0325804320,0.0191841293,0.0503680168,0.0441170563,0.0354919243,0.0496312471,0.0205071997,0.0180918359,0.0269397006,0.0250024135,0.0479051689,0.0227805250,0.0403643245,0.0325993875,0.0287631010,0.0331961616,0.0369474171,0.0266215064,0.0381048319,0.0545408916,0.0309257832,0.0329488313,0.0240226382,0.0329005823,0.0284298163,0.0255662709,0.0476227397
ACAO_COCE5,0.0143496544,0.0077770570,0.0074086829,0.0126137068,0.0189918077,0.0221727867,0.0230399501,0.0198731016,0.0205243342,0.0178171064,0.0133257753,0.0141961230,0.0095299015,0.0122095641,0.0123201714,0.0169285285,0.0062207692,0.0086146335,0.0181378438,0.0188982076,0.0650496882,0.0132185202,0.0155990796,0.0171997647,0.0142753651,0.0184217989,0.0128170172,0.0207033432,0.0198300000,0.0106867026,0.0073496489,0.0146631370,0.0125453147,0.0110140968,0.0138293142,0.0204782314,0.0195235766,0.0130108371,0.0136094379,0.0069446355,0.0117540423,0.0220112769,0.0109368386,0.0124046114,0.0151873980,0.0254253956,0.0122657011,0.0087226737,0.0202740008,0.0121860500,0.0147430377,0.0090706253,0.0107362918,0.0145420815,0.0129353033,0.0138804224,0.0193979642,0.0091494134,0.0100475756,0.0091208215,0.0204700777,0.0129602888,0.0167037975,0.0166291952,0.0134530573,0.0130980842,0.0105341030,0.0161071815,0.0206576235,0.0134486845,0.0148901173,0.0159971881,0.0151869147,0.0090225766,0.0165122736,0.0146370183,0.0225123726,0.0111885673,0.0182387905,0.0190648181,0.0144147595,0.0138654653,0.0160839438,0.0169288823,0.0189203218,0.0106877662,0.0102604122,0.0182244871,0.0094167075,0.0174839257,0.0183419727,0.0119299420,0.0085465234,0.0190808267,0.0130640376,0.0112098466,0.0161200539,0.0089981521,0.0089041461,0.0098611335,0.0125739295,0.0182839640,0.0077361129,0.0172415021,0.0123742830,0.0133286791,0.0161142220,0.0154947636,0.0112533565,0.0134773901,0.0168811159,0.0105294488,0.0198256080,0.0091182562,0.0133379583,0.0123839176,0.0071797258,0.0172762029
ACAO_CPFE3,0.0220126257,0.0185656278,0.0086962466,0.0220385871,0.0288183986,0.0316736008,0.0434660250,0.0382993814,0.0344818060,0.0322510983,0.0299833266,0.0301414556,0.0150105525,0.0210307875,0.0235667825,0.0278687312,0.0084950183,0.0102767814,0.0372918060,0.0404892133,0.0132185202,0.0613745934,0.0327474711,0.0283226258,0.0265458478,0.0320090139,0.0188445760,0.0379371244,0.0292415379,0.0256609104,0.0161806565,0.0205374982,0.0278009536,0.0202575470,0.0172834361,0.0357410478,0.0358030802,0.0161507693,0.0161730110,0.0067041207,0.0185581327,0.0343694398,0.0213671788,0.0237146708,0.0265306115,0.0420015666,0.0206800726,0.0092568967,0.0338560592,0.0230878158,0.0131694718,0.0209476763,0.0220256289,0.0289096324,0.0245853454,0.0285330113,0.0296203781,0.0166737212,0.0133030333,0.0142019852,0.0401814892,0.0213745578,0.0288757663,0.0349295121,0.0210450547,0.0233433570,0.0183675238,0.0311846240,0.0365146517,0.0308867082,0.0239220043,0.0265752328,0.0205905578,0.0158662116,0.0268039346,0.0234032406,0.0318984454,0.0163125389,0.0307930898,0.0310136492,0.0137792672,0.0152005833,0.0246127907,0.0278937317,0.0252269145,0.0188742978,0.0187532447,0.0299775957,0.0112507241,0.0318455790,0.0312611527,0.0167995025,0.0129885648,0.0306816193,0.0251699094,0.0210952529,0.0320793824,0.0111508072,0.0136976593,0.0173827048,0.0148979431,0.0329081671,0.0151717259,0.0251061791,0.0223948336,0.0225697265,0.0201467965,0.0242963018,0.0157181846,0.0248047707,0.0286227466,0.0186327253,0.0205054586,0.0177245752,0.0225392003,0.0195679865,0.0150762989,0.0309965236
ACAO_CPLE3,0.0304834766,0.0199456164,0.0106704467,0.0279251848,0.0341886304,0.0448369390,0.0551460714,0.0493275660,0.0414661290,0.0408548558,0.0363649380,0.0367168381,0.0183417297,0.0289071206,0.0265974704,0.0388635389,0.0135314951,0.0143096148,0.0493763942,0.0536705218,0.0155990796,0.0327474711,0.0955491259,0.0355790323,0.0339593118,0.0415600356,0.0244175571,0.0464506362,0.0380793587,0.0274046793,0.0188175800,0.0249618031,0.0312316261,0.0237903923,0.0223218481,0.0427496595,0.0420796396,0.0232309401,0.0224869569,0.0170507362,0.0229732939,0.0423929846,0.0316163796,0.0339533565,0.0380966789,0.0530956438,0.0254982875,0.0139942676,0.0476363277,0.0288252112,0.0221279774,0.0251093381,0.0289090066,0.0341983386,0.0296318806,0.0340409279,0.0403767836,0.0221982666,0.0166053230,0.0167456806,0.0472569449,0.0300460686,0.0356358845,0.0410131764,0.0259509873,0.0266169921,0.0235709301,0.0374248955,0.0436540186,0.0352160748,0.0311165113,0.0339470661,0.0235636497,0.0176553731,0.0365822297,0.0299006586,0.0425764371,0.0179244241,0.0397141412,0.0406262490,0.0219427225,0.0160749470,0.0305194788,0.0336213137,0.0309223104,0.0227745268,0.0233741922,0.0390745711,0.0166083962,0.0363565717,0.0367772278,0.0262520310,0.0184652887,0.0405305398,0.0341273095,0.0303995642,0.0396376737,0.0171690840,0.0151868664,0.0221150912,0.0195148844,0.0408511120,0.0194915911,0.0323044907,0.0290986030,0.0246278799,0.0265456747,0.0306532481,0.0212054673,0.0322896652,0.0420183899,0.0252279513,0.0258937897,0.0228990188,0.0279683969,0.0235485948,0.0207784139,0.0392829326
ACAO_CSAN3,0.0365601987,0.0264397657,0.0168577102,0.0400824795,0.0457221300,0.0556622974,0.0498640307,0.0448282439,0.0549162664,0.0497318335,0.0467078498,0.0478074769,0.0280916691,0.0404769731,0.0469852716,0.0423911965,0.0126983575,0.0153853791,0.0367223727,0.0419646361,0.0171997647,0.0283226258,0.0355790323,0.1158950656,0.0318152488,0.0610430198,0.0330589889,0.0597246890,0.0514875720,0.0252420425,0.0270790208,0.0336521234,0.0312315395,0.0317461081,0.0286345279,0.0545162270,0.0546194284,0.0342879791,0.0326086239,0.0229556425,0.0310010923,0.0592735159,0.0423313909,0.0473448092,0.0500409685,0.0678652560,0.0329770985,0.0285620572,0.0613022725,0.0358186876,0.0332906022,0.0229144737,0.0358770679,0.0459310152,0.0398017320,0.0445834294,0.0538945906,0.0279688162,0.0227135758,0.0261775106,0.0400044169,0.0365005036,0.0457907415,0.0550755791,0.0333972099,0.0399171270,0.0301579962,0.0469509552,0.0617118586,0.0441184854,0.0416099939,0.0444724840,0.0352331576,0.0233985415,0.0429942823,0.0366021789,0.0546031054,0.0317513244,0.0554253370,0.0551343301,0.0270987353,0.0240405271,0.0415413050,0.0404288341,0.0486974592,0.0244572261,0.0314929959,0.0481812219,0.0219013583,0.0540953240,0.0513926419,0.0329265317,0.0276278159,0.0510240760,0.0432791089,0.0381967260,0.0397628270,0.0181485850,0.0231863859,0.0422209609,0.0330864172,0.0539781651,0.0270410760,0.0411926299,0.0322021387,0.0353022504,0.0331601160,0.0404352988,0.0301968425,0.0447470054,0.0549278640,0.0357775364,0.0342884315,0.0239104089,0.0335672421,0.0324578626,0.0290379409,0.0522839238
ACAO_CSMG3,0.0284504025,0.0176903392,0.0114455860,0.0252997907,0.0352331703,0.0408512039,0.0449751983,0.0399523051,0.0378915784,0.0355918192,0.0305407000,0.0305680342,0.0170756342,0.0237555179,0.0227136125,0.0360740386,0.0108546267,0.0130403645,0.0431710308,0.0461918236,0.0142753651,0.0265458478,0.0339593118,0.0318152488,0.1134023186,0.0372615098,0.0246070747,0.0427452258,0.0356182911,0.0242853015,0.0176485159,0.0223590585,0.0260109332,0.0243935394,0.0205471914,0.0409779554,0.0417403835,0.0193621552,0.0233335245,0.0189768808,0.0243375566,0.0400210017,0.0253427923,0.0271855032,0.0310915748,0.0518796439,0.0253492329,0.0128477304,0.0427052162,0.0243810674,0.0237519935,0.0231742135,0.0232151358,0.0295922543,0.0258654288,0.0287259690,0.0373335536,0.0229197867,0.0117561190,0.0192403986,0.0438119268,0.0356699624,0.0384890112,0.0367536078,0.0305338097,0.0247718964,0.0224478517,0.0334907084,0.0421059884,0.0318595677,0.0299317542,0.0297406699,0.0273431393,0.0172015221,0.0245471680,0.0223850107,0.0413329078,0.0205925909,0.0323702817,0.0333124731,0.0231774174,0.0190287067,0.0301978505,0.0324614736,0.0316334281,0.0196857827,0.0221127847,0.0381289419,0.0178355563,0.0353820554,0.0385296256,0.0217805474,0.0165138287,0.0369404960,0.0300283389,0.0273751498,0.0529390196,0.0166996234,0.0160157008,0.0205391762,0.0193571485,0.0405863194,0.0201996501,0.0343733507,0.0242372429,0.0258041221,0.0222508383,0.0312388433,0.0194484739,0.0249374684,0.0336183324,0.0197468620,0.0291134372,0.0141206269,0.0292663576,0.0217003543,0.0191550770,0.0327086174
ACAO_CSNA3,0.0457386315,0.0296916193,0.0213181873,0.0389864903,0.0506843213,0.0731521985,0.0680145387,0.0577526153,0.0641697761,0.0670805821,0.0606588139,0.0622767409,0.0386864175,0.1160875165,0.0687161977,0.0547277913,0.0146461106,0.0236927576,0.0512707973,0.0556401356,0.0184217989,0.0320090139,0.0415600356,0.0610430198,0.0372615098,0.2446488176,0.0411786060,0.0657735944,0.0653863749,0.0261202605,0.0403784258,0.0381542921,0.0282284874,0.0431453630,0.0411410823,0.0608462387,0.0521604680,0.0614999790,0.0467602655,0.0325503588,0.0284001357,0.0780713423,0.1111573724,0.1278661298,0.1302653380,0.0941965827,0.0332847235,0.0330585878,0.0651052888,0.0390092993,0.0423640459,0.0234373353,0.0399481084,0.0559866648,0.0480096037,0.0573981417,0.0597557116,0.0355982927,0.0388160655,0.0311240327,0.0499001751,0.0477304315,0.0481437652,0.0551137697,0.0551946700,0.0520931756,0.0279641470,0.0477781453,0.0646656051,0.0426060111,0.0530952180,0.0539663221,0.0460432154,0.0250967867,0.0494796297,0.0467968757,0.0754157953,0.0346990894,0.0844527578,0.0831628951,0.0391186784,0.0307655829,0.0588115796,0.0473634495,0.0542786579,0.0279786668,0.0274935901,0.0616379718,0.0270786353,0.0575785090,0.0537910981,0.0463871309,0.0294669651,0.0781789747,0.0622364147,0.0504434979,0.0463298154,0.0269570341,0.0325610182,0.0339422646,0.0396271825,0.0609366875,0.0417861493,0.0485348022,0.0378535052,0.0330344414,0.0464016663,0.0438646131,0.0442123586,0.1233081812,0.1702088892,0.1122688975,0.0504775938,0.0240180148,0.0347953157,0.0370718065,0.0327001258,0.0509050646
ACAO_CSUD3,0.0266960220,0.0172540876,0.0146400437,0.0306891114,0.0485457072,0.0452632052,0.0346198775,0.0310932872,0.0371442709,0.0319771249,0.0287024220,0.0298497812,0.0197599625,0.0265693073,0.0247787291,0.0315040104,0.0124899568,0.0116441968,0.0278538243,0.0307594638,0.0128170172,0.0188445760,0.0244175571,0.0330589889,0.0246070747,0.0411786060,0.1572835662,0.0442715847,0.0360535111,0.0178948722,0.0221673498,0.0211074645,0.0203011949,0.0315241382,0.0262059648,0.0428445125,0.0407220791,0.0245023573,0.0291064692,0.0206981974,0.0243049216,0.0485090839,0.0285646115,0.0325823164,0.0340539497,0.0556453141,0.0264733074,0.0160554523,0.0513919291,0.0255561048,0.0344232861,0.0138769171,0.0246885994,0.0291784720,0.0261823505,0.0280285451,0.0436288503,0.0252565478,0.0142848534,0.0193156557,0.0304464160,0.0298903501,0.0377972820,0.0365444480,0.0337033145,0.0249406792,0.0199993886,0.0306607008,0.0419343325,0.0295098436,0.0334400463,0.0326572222,0.0339882073,0.0168864332,0.0355542951,0.0293862284,0.0460831275,0.0271646409,0.0323192083,0.0332643515,0.0248519559,0.0239267459,0.0315027728,0.0324667696,0.0466954623,0.0193229098,0.0167329931,0.0397976800,0.0209457345,0.0331999435,0.0384132000,0.0352768066,0.0192372816,0.0452224072,0.0264890730,0.0252565031,0.0275513588,0.0183558341,0.0205713176,0.0193094936,0.0249734200,0.0472879697,0.0169635180,0.0329319320,0.0239509366,0.0266127642,0.0319121751,0.0343145767,0.0222172105,0.0317167537,0.0395611112,0.0212574543,0.0390325571,0.0158217718,0.0267505279,0.0291925978,0.0199355354,0.0365409755
ACAO_CYRE3,0.0503093206,0.0321300017,0.0190724364,0.0585300409,0.0773901638,0.0824385178,0.0685378024,0.0603059498,0.0770701988,0.0648995784,0.0581515877,0.0602860314,0.0289864618,0.0394514606,0.0459486218,0.0586332019,0.0149818992,0.0217180713,0.0494064829,0.0548469513,0.0207033432,0.0379371244,0.0464506362,0.0597246890,0.0427452258,0.0657735944,0.0442715847,0.1543446220,0.0745822231,0.0306757715,0.0359957411,0.0401269362,0.0404948326,0.0478257519,0.0379481610,0.1049225965,0.1033462632,0.0364188929,0.0396865823,0.0221962853,0.0408754229,0.1047826245,0.0466459753,0.0518068072,0.0576464805,0.0999108748,0.0455743823,0.0303583436,0.0999753778,0.0533428070,0.0370446185,0.0284780629,0.0433757146,0.0581214448,0.0503471352,0.0575316412,0.0824124991,0.0342342878,0.0229403249,0.0382661994,0.0613134744,0.0497166855,0.0701645655,0.0820865316,0.0525716787,0.0419108653,0.0378432615,0.0599962415,0.1123607765,0.0639603733,0.0543686251,0.0603840501,0.0584757652,0.0324637792,0.0543592860,0.0461184679,0.0910913560,0.0417222888,0.0553972103,0.0577020238,0.0388463016,0.0312585364,0.0514238336,0.0605699691,0.0691831329,0.0340851821,0.0353159467,0.0721334854,0.0340154832,0.0725130855,0.0742988875,0.0489846929,0.0324041815,0.0894114479,0.0563377593,0.0496190082,0.0527236313,0.0241142922,0.0244367395,0.0346273563,0.0373113740,0.0889898993,0.0361369534,0.0589335867,0.0411518981,0.0457057506,0.0441525983,0.0736558799,0.0344642595,0.0551267324,0.0679148679,0.0339180894,0.0562405737,0.0268592849,0.0450156384,0.0442724370,0.0322711753,0.0729096698
ACAO_DXCO3,0.0424726207,0.0279172678,0.0174280710,0.0483490560,0.0589332505,0.0680436574,0.0563272067,0.0491292681,0.0625831468,0.0524767539,0.0487783524,0.0494494385,0.0295408482,0.0418784007,0.0455089065,0.0502622707,0.0145676725,0.0168816466,0.0437932668,0.0470930607,0.0198300000,0.0292415379,0.0380793587,0.0514875720,0.0356182911,0.0653863749,0.0360535111,0.0745822231,0.1466771210,0.0270447037,0.0299338844,0.0359850546,0.0315647186,0.0424307538,0.0373928122,0.0703061707,0.0687300433,0.0407626977,0.0367365385,0.0249110142,0.0326979502,0.0737446050,0.0459309632,0.0531447646,0.0570398863,0.0801609805,0.0393277273,0.0245206908,0.0732304838,0.0428014155,0.0337793839,0.0249858651,0.0370572527,0.0479273047,0.0409387959,0.0468879958,0.0596840204,0.0299427097,0.0269876310,0.0302329573,0.0506330345,0.0440576117,0.0526512592,0.0652641536,0.0479570355,0.0425815109,0.0330951552,0.0480516736,0.0736071483,0.0480545192,0.0493314862,0.0518103100,0.0420860940,0.0297398232,0.0461495384,0.0421310294,0.0637418712,0.0297759006,0.0501942815,0.0516685463,0.0294154084,0.0293688724,0.0423366762,0.0500423259,0.0579837594,0.0291903056,0.0277203195,0.0592121474,0.0277336559,0.0635344857,0.0619006369,0.0417085047,0.0250225267,0.0641001195,0.0464350049,0.0430547588,0.0431370728,0.0230319075,0.0218394700,0.0350141138,0.0351343948,0.0659777422,0.0255255049,0.0494912347,0.0350185193,0.0389934690,0.0403543747,0.0565885833,0.0349803537,0.0537465950,0.0669887802,0.0372290216,0.0403247946,0.0238294518,0.0386453973,0.0348792159,0.0320491419,0.0603327092
