,ACAO_ABCB4,ACAO_ABEV3,ACAO_AGRO3,ACAO_ALPA4,ACAO_AMAR3,ACAO_AMER3,ACAO_AXIA3,ACAO_AXIA6,ACAO_B3SA3,ACAO_BBAS3,ACAO_BBDC3,ACAO_BBDC4,ACAO_BEEF3,ACAO_BRAP4,ACAO_BRKM5,ACAO_BRSR6,ACAO_CGAS5,ACAO_CLSC4,ACAO_CMIG3,ACAO_CMIG4,ACAO_COCE5,ACAO_CPFE3,ACAO_CPLE3,ACAO_CSAN3,ACAO_CSMG3,ACAO_CSNA3,ACAO_CSUD3,ACAO_CYRE3,ACAO_DXCO3,ACAO_EGIE3,ACAO_EMBJ3,ACAO_ENEV3,ACAO_EQTL3,ACAO_ETER3,ACAO_EUCA4,ACAO_EVEN3,ACAO_EZTC3,ACAO_FESA4,ACAO_FHER3,ACAO_FICT3,ACAO_FLRY3,ACAO_GFSA3,ACAO_GGBR3,ACAO_GGBR4,ACAO_GOAU4,ACAO_GOLL54,ACAO_GRND3,ACAO_HAGA4,ACAO_HBOR3,ACAO_HYPE3,ACAO_INEP4,ACAO_ISAE4,ACAO_ITSA3,ACAO_ITSA4,ACAO_ITUB3,ACAO_ITUB4,ACAO_JHSF3,ACAO_KEPL3,ACAO_KLBN4,ACAO_LAND3,ACAO_LIGT3,ACAO_LOGN3,ACAO_LPSB3,ACAO_LREN3,ACAO_LUPA3,ACAO_MBRF3,ACAO_MDIA3,ACAO_MOTV3,ACAO_MRVE3,ACAO_MULT3,ACAO_MYPK3,ACAO_NATU3,ACAO_NEXP3,ACAO_ODPV3,ACAO_OIBR3,ACAO_OIBR4,ACAO_PDGR3,ACAO_PDTC3,ACAO_PETR3,ACAO_PETR4,ACAO_PFRM3,ACAO_PINE4,ACAO_PMAM3,ACAO_POMO4,ACAO_POSI3,ACAO_PSSA3,ACAO_RADL3,ACAO_RAPT4,ACAO_RDNI3,ACAO_RENT3,ACAO_RIAA3,ACAO_ROMI3,ACAO_RPMG3,ACAO_RSID3,ACAO_SANB11,ACAO_SANB4,ACAO_SBSP3,ACAO_SCAR3,ACAO_SLCE3,ACAO_SMTO3,ACAO_TASA4,ACAO_TCSA3,ACAO_TELB4,ACAO_TGMA3,ACAO_TIMS3,ACAO_TOTS3,ACAO_TPIS3,ACAO_TRIS3,ACAO_UNIP6,ACAO_USIM3,ACAO_USIM5,ACAO_VALE3,ACAO_VIVR3,ACAO_VIVT3,ACAO_VLID3,ACAO_VSTE3,ACAO_WEGE3,ACAO_YDUQ3
ACAO_BBDC3,0.4864670389,0.4396741928,0.1645611486,0.3386350391,0.3023918216,0.2628454068,0.4711531674,0.4492446165,0.5738879164,0.6991014424,1.0000000000,0.9327502011,0.1856717840,0.3761544576,0.3370797002,0.5266460536,0.1837766244,0.2013962243,0.4173096405,0.4740325098,0.1800667875,0.4173241386,0.4043352823,0.4710695827,0.3114164307,0.4200058499,0.2481741218,0.5076035299,0.4368541020,0.4244963211,0.2875661521,0.2214469202,0.3982207781,0.2262615766,0.2118534536,0.4419656781,0.4543276820,0.2704338003,0.1817548188,0.0784210157,0.3230579466,0.3110991542,0.3869723521,0.4131996173,0.4165992014,0.4134579590,0.3489440461,0.1394622061,0.3795873802,0.3933741464,0.1298806713,0.3474044351,0.5683017767,0.8086016558,0.7705730370,0.8227439110,0.3725115074,0.1989551260,0.2262782389,0.1751578549,0.3588941756,0.2558383014,0.3022930040,0.5013797804,0.1921526392,0.2495662445,0.3201134423,0.4865057774,0.4322730860,0.5136381662,0.3688279463,0.3502754803,0.2358825317,0.2404129738,0.1993151896,0.2193813235,0.2683356412,0.1465004179,0.5196786160,0.5230758977,0.2274314295,0.2055197511,0.2626174128,0.3827467408,0.2860480670,0.3788349356,0.3082172266,0.4414517079,0.1782084329,0.4810755487,0.3659965830,0.2097938706,0.1281319600,0.3012038563,0.6865039042,0.3928587916,0.4330836436,0.1949811118,0.1545192279,0.2559662652,0.1719404190,0.3770805706,0.1573137700,0.3671374594,0.3670637901,0.2842913490,0.2337309907,0.2884898573,0.2393867685,0.3327409125,0.3981767130,0.3481199435,0.1698245234,0.3032546836,0.2925247292,0.2254901598,0.3206989405,0.3700717858
ACAO_BBDC4,0.5120776262,0.4330584072,0.1662507665,0.3483008158,0.3085699942,0.2520542219,0.4640890685,0.4441611258,0.5745867012,0.7169643090,0.9327502011,1.0000000000,0.1917247644,0.3899941561,0.3319894234,0.5448938180,0.1853206634,0.2077335244,0.4100804454,0.4670347111,0.1887251366,0.4127402058,0.4016455192,0.4743619819,0.3066541947,0.4242346781,0.2539206159,0.5177243787,0.4357019652,0.4104874145,0.2972917319,0.2240829991,0.3886807898,0.2287057437,0.2175919050,0.4532061295,0.4620813509,0.2724105111,0.1962402451,0.0817794889,0.3188754303,0.3210807494,0.3981969569,0.4239793516,0.4285468334,0.4243630741,0.3457830908,0.1343427468,0.3802126966,0.3844429221,0.1243178965,0.3402563826,0.5806657653,0.8298139321,0.7974953695,0.8612651841,0.3898738125,0.2062602393,0.2248677865,0.1791144687,0.3513057891,0.2534655269,0.3099443175,0.5011164910,0.2034772404,0.2566768856,0.3123068447,0.4783720728,0.4391893540,0.5061950266,0.3775568464,0.3447507299,0.2397468763,0.2385080244,0.2055258817,0.2253999206,0.2827039109,0.1442873265,0.5361770354,0.5385079649,0.2240527326,0.2140253596,0.2746170997,0.3770518212,0.3095295347,0.3825436245,0.3008570311,0.4479845110,0.1744399741,0.4756547314,0.3699128344,0.2172270681,0.1264238102,0.3033272393,0.7053262396,0.4082159491,0.4370345833,0.1858153432,0.1604316012,0.2651751638,0.1736735254,0.3852418457,0.1652741635,0.3755000927,0.3772931627,0.2755199844,0.2275051285,0.2936880571,0.2443100533,0.3342632155,0.3993829713,0.3639818857,0.1732717088,0.3064129262,0.2901048320,0.2222713596,0.3032471179,0.3750643348
ACAO_BEEF3,0.1836685477,0.1971282440,0.1539039778,0.1768143036,0.1413964512,0.1526028760,0.1667297047,0.1691790033,0.2165278656,0.1859285692,0.1856717840,0.1917247644,1.0000000000,0.2113916695,0.1981002787,0.1914277455,0.0562498016,0.0909114637,0.1512118245,0.1795959315,0.1027547777,0.1667104600,0.1627314748,0.2260711868,0.1389350628,0.2137432569,0.1363316045,0.2018974091,0.2111080209,0.1466148354,0.1651374733,0.1415180280,0.1643867000,0.1299370486,0.1102774149,0.1868488269,0.2122693427,0.1702178722,0.1060102480,0.0454797655,0.1701504035,0.1453758194,0.1995847455,0.2133023769,0.2158778736,0.1617902958,0.1564243649,0.0788597509,0.1719412207,0.2115510516,0.0879509342,0.1599148781,0.1512117936,0.2008513863,0.1856445050,0.1861862412,0.2154759673,0.1589663159,0.2099582825,0.1216704534,0.1505286602,0.1139593791,0.1156113794,0.2095941154,0.1176943293,0.4176071494,0.1848446898,0.2110060253,0.2055324984,0.1826262101,0.1844150745,0.1882482364,0.1293947471,0.1443193626,0.1172390468,0.1164500311,0.1264008135,0.1045399129,0.1853624953,0.1881041478,0.0952037948,0.1363354550,0.1142277298,0.1430438185,0.1769929230,0.1226069050,0.1511947655,0.1886021322,0.0902593251,0.2155464270,0.1913488525,0.1033036465,0.0893840841,0.1394853904,0.1860300491,0.0965492157,0.1785795519,0.0703886851,0.1580047767,0.2228503176,0.1316684862,0.1912461138,0.0872774063,0.1392364901,0.1562343103,0.1784690903,0.1173246467,0.1542232364,0.1451713659,0.1799257163,0.2075536022,0.1958714738,0.0786674571,0.1342648630,0.1357502610,0.0927424311,0.1815430761,0.1633865054
ACAO_BRAP4,0.2727189864,0.2403939441,0.1445692790,0.1827391292,0.1656635743,0.1767390776,0.2761958891,0.2508458465,0.3344125270,0.3611957715,0.3761544576,0.3899941561,0.2113916695,1.0000000000,0.3038479181,0.2896643537,0.1356940906,0.1666055450,0.2748737191,0.2918502617,0.1330422067,0.2360463979,0.2591861395,0.3291935878,0.1953328063,0.6481792092,0.1852534608,0.2776989860,0.3024457805,0.2190474021,0.2206383470,0.1706486211,0.1960544281,0.1690382441,0.1730011585,0.2377455994,0.2334708503,0.3556196928,0.1569017895,0.0827444923,0.1713238628,0.2324749581,0.5737960074,0.6231614818,0.6226464848,0.2690360671,0.1838916081,0.1066613045,0.2103750884,0.2277802139,0.1280908778,0.2104588771,0.2805794096,0.3822303908,0.3504693042,0.3828978170,0.2530296194,0.1828210964,0.2720035464,0.1620213850,0.1976478092,0.1821558056,0.1649538667,0.2665524969,0.1627814024,0.2303079600,0.1764955144,0.2629337487,0.2485059181,0.2523415563,0.2367128309,0.2459927659,0.1747724309,0.1492830586,0.1607384081,0.1809973621,0.2073148698,0.1099778718,0.4519266922,0.4372626065,0.1680719878,0.1467626539,0.2061022190,0.1974134583,0.1778649617,0.1830230926,0.1534768177,0.2644492065,0.1296495731,0.2546705325,0.1927147490,0.1565593834,0.1328692329,0.2527978699,0.3550753685,0.2035243140,0.2573727189,0.1793911288,0.2068653573,0.1992348548,0.1543692010,0.2218406136,0.1354620965,0.2176813445,0.2653178238,0.1835875445,0.1483413680,0.1526358939,0.2164651399,0.4112180446,0.5392550978,0.9058011945,0.1429869488,0.1965517259,0.1774101593,0.1249986451,0.2232589925,0.2002414124
ACAO_BRKM5,0.2348870996,0.2402979042,0.1401372451,0.2154861499,0.1798862644,0.2029812197,0.2447368445,0.2392890710,0.3014090483,0.2789835053,0.3370797002,0.3319894234,0.1981002787,0.3038479181,1.0000000000,0.2383860319,0.1038657728,0.1235117971,0.2075974724,0.2339659544,0.1201532065,0.2367399055,0.2134403911,0.3420065432,0.1671576414,0.3433982136,0.1546302514,0.2894763128,0.2941597020,0.2161480497,0.2161544651,0.1564763211,0.2236488542,0.1973406486,0.1718798015,0.2509393029,0.2568619264,0.2469029503,0.1246148490,0.0653170311,0.1961383281,0.2382529442,0.3352674290,0.3547207405,0.3390187639,0.2241069614,0.2011306923,0.1140911920,0.2367140899,0.2585129439,0.1156898844,0.1989981835,0.2307645340,0.3299832965,0.3056229827,0.3159436479,0.2395134824,0.1654116469,0.2772689670,0.1631390404,0.2075499841,0.1454764659,0.1799532304,0.3002607998,0.1298197347,0.2098057756,0.1729847079,0.2507479433,0.2815555337,0.2522699848,0.2614134473,0.1976398349,0.1712770797,0.1642379631,0.1250241573,0.1355157656,0.1926487302,0.1148863942,0.3218320368,0.3080318602,0.1669199716,0.1552366803,0.1926907676,0.2284645297,0.2176077370,0.1836810647,0.1573681264,0.2504044377,0.1251878694,0.2866849396,0.2191821784,0.1352586431,0.1223565226,0.2106806572,0.3104370978,0.1959023435,0.2395933044,0.1237304928,0.1740584585,0.2303174612,0.1745443538,0.2219615537,0.1152201166,0.1678244923,0.2295051404,0.1917098134,0.1492504411,0.1747249430,0.2388565879,0.2950210244,0.3230303602,0.3039580163,0.1320694160,0.1837991665,0.1851374520,0.1420239164,0.2126980111,0.2251698611
ACAO_BRSR6,0.4270638433,0.3078588257,0.1514433639,0.2639020176,0.2942845681,0.2222200336,0.3525484169,0.3476291770,0.4144968686,0.5457213425,0.5266460536,0.5448938180,0.1914277455,0.2896643537,0.2383860319,1.0000000000,0.1508888208,0.1930851587,0.3341492252,0.3807367573,0.1833148286,0.3108480477,0.3462887555,0.3426163778,0.2947776541,0.3036732961,0.2182936218,0.4101511418,0.3607353082,0.3177397043,0.2204241108,0.1916284773,0.2979170470,0.2121682212,0.1828808437,0.3832753396,0.3927926037,0.2284156034,0.1796425981,0.0641866303,0.2642604428,0.2733794045,0.3048908663,0.3115575420,0.3265248738,0.3386914173,0.3139604496,0.1060408153,0.3291831750,0.2988063322,0.1119466219,0.2878884246,0.4007669538,0.5334177187,0.5044047452,0.5349625163,0.3228150089,0.1804925955,0.1728000126,0.1568924410,0.2939122398,0.2356883026,0.2560533771,0.3915563392,0.1622824559,0.2169330717,0.2672559215,0.3718989667,0.3522030202,0.3873608141,0.3323704698,0.2972504359,0.2193463069,0.2159731514,0.1869582858,0.1955469117,0.2385033249,0.1470842507,0.3674040751,0.3808052594,0.1945094840,0.1646499955,0.2100212496,0.3174880115,0.2526085235,0.3291738336,0.2431914920,0.3767290602,0.1572561894,0.3803799211,0.3002035274,0.2018050699,0.1219114323,0.2619020184,0.4630429490,0.2771597504,0.3399117857,0.1900477083,0.1644485492,0.2258221587,0.1562536402,0.3228639093,0.1256937383,0.3348456242,0.3014680812,0.2478380072,0.2251881132,0.2580448348,0.1965757940,0.2612832186,0.3051810369,0.2514643111,0.1321373199,0.2551006053,0.2538243518,0.1895785603,0.2240370243,0.3126095811
ACAO_CGAS5,0.1753020516,0.1325945051,0.0872616956,0.1380959565,0.1312114714,0.0793925362,0.1712710707,0.1565539651,0.1803488548,0.1731047590,0.1837766244,0.1853206634,0.0562498016,0.1356940906,0.1038657728,0.1508888208,1.0000000000,0.0983741103,0.1663540927,0.1654262593,0.1025063607,0.1441861681,0.1834721568,0.1561738547,0.1349717934,0.1236657191,0.1316935411,0.1594760682,0.1590981219,0.1573033409,0.1185771520,0.1156191953,0.1761225466,0.1214016743,0.1000005150,0.1630395585,0.1607453427,0.1276126995,0.0719200156,0.0353036291,0.1348287639,0.1174582628,0.1258581482,0.1315970491,0.1372644871,0.1304610940,0.1597465069,0.0720262414,0.1589079366,0.1390408587,0.0662037438,0.1156684340,0.1193162215,0.2022133969,0.1752678297,0.1880359652,0.1512629484,0.0839045981,0.0947177624,0.0661451135,0.1430234888,0.1155304472,0.1329088159,0.1725900345,0.0744767580,0.0674227151,0.1178088517,0.1745974681,0.1246824411,0.1765888237,0.1472323240,0.1512871386,0.1169196576,0.1067336975,0.0718490312,0.0953219566,0.1076121011,0.0669150098,0.1536577881,0.1647903205,0.0809481093,0.1168892933,0.1221112418,0.1486485413,0.1419213770,0.1138896523,0.0951228637,0.1679909292,0.1079061181,0.1613278913,0.1603240067,0.0979842161,0.0621058479,0.1291418414,0.1696882380,0.1186483923,0.1558992767,0.0462861338,0.0912185787,0.1239586427,0.0925047864,0.1314071492,0.0466142442,0.1528516915,0.1124861719,0.1385070774,0.1174119076,0.1010824817,0.1185760084,0.1013991668,0.1298891632,0.1183086050,0.1044074578,0.1181949975,0.1479984588,0.1036750939,0.1118084115,0.1107821241
ACAO_CLSC4,0.1757548429,0.1288696650,0.0969695655,0.1433922688,0.1388934830,0.1221023633,0.1951868482,0.1768686339,0.1963222801,0.1980434475,0.2013962243,0.2077335244,0.0909114637,0.1666055450,0.1235117971,0.1930851587,0.0983741103,1.0000000000,0.1702158622,0.1937155820,0.1188033330,0.1459827356,0.1623818256,0.1583631310,0.1357072208,0.1674278598,0.1027538670,0.1934795200,0.1543031477,0.1524210528,0.1180105029,0.1010905146,0.1491311747,0.0980862602,0.1384842045,0.1938416139,0.1966169174,0.1311283987,0.1158221479,0.0289585055,0.1419234739,0.1112300666,0.1713467666,0.1750710042,0.2018429005,0.1629358260,0.1430581008,0.0969890443,0.1758241230,0.1217109523,0.0585522436,0.1396466745,0.1461082610,0.2119486511,0.1836126678,0.1935742355,0.1695680901,0.1043907653,0.0722583966,0.1296923723,0.1671257638,0.1262510365,0.1301994060,0.1780385291,0.0902021806,0.1063999244,0.1256758851,0.1832792086,0.1517512381,0.1729469887,0.1454055728,0.1247166544,0.1124068930,0.1023452994,0.1015209207,0.1099635700,0.1544406737,0.0568444999,0.1898609972,0.1909448497,0.1470243863,0.0976697686,0.1283191491,0.1484779631,0.1477444559,0.1443032661,0.1278925460,0.1730832007,0.1064077780,0.1595157736,0.1712835785,0.0996956976,0.0691426774,0.1271948413,0.1801417285,0.1077997154,0.1725151825,0.1141325738,0.0943447665,0.1404101617,0.1151265704,0.1696576633,0.0803273511,0.1379110053,0.1273263031,0.1341278796,0.1056307674,0.1191966943,0.1013396573,0.1549615956,0.1981784158,0.1432688474,0.0698589127,0.1285350269,0.1362398789,0.1057359028,0.1199823288,0.1408070421
ACAO_CMIG3,0.3251118548,0.2814952591,0.1379709637,0.2453185625,0.2486185401,0.2032692333,0.4606358700,0.4409724394,0.3613907192,0.4306796820,0.4173096405,0.4100804454,0.1512118245,0.2748737191,0.2075974724,0.3341492252,0.1663540927,0.1702158622,1.0000000000,0.8206647162,0.2089519023,0.4425136248,0.4680558740,0.3157515289,0.3752964833,0.3026572186,0.2053252305,0.3676770617,0.3343768289,0.4024206354,0.1969120578,0.2028525814,0.3837785611,0.1977027930,0.1707549202,0.3311955151,0.3645659223,0.2035447357,0.1809118071,0.0535171129,0.2497824423,0.2284306454,0.2773011923,0.3027833284,0.3200740196,0.3059685626,0.2561511792,0.0995045904,0.3027886567,0.2776619072,0.0795632563,0.3564466466,0.2984595030,0.4164243923,0.3830610161,0.3993580779,0.2963579333,0.1532248654,0.1617068599,0.1416951949,0.4093477010,0.2152345889,0.2428713405,0.3437248456,0.1375935624,0.1887736811,0.2433037015,0.3677599931,0.2886716571,0.3507868385,0.2645175212,0.2819557358,0.1784332862,0.2026826855,0.1595653320,0.1592840603,0.2269202322,0.1198061832,0.3300953152,0.3403387644,0.2069920940,0.1571024072,0.2199364785,0.2882392145,0.2420409780,0.2597027145,0.1990381235,0.3439099215,0.1544139608,0.3225525230,0.2751444891,0.2117755570,0.1022889008,0.2431498848,0.3509220837,0.1991959885,0.4225579931,0.1738924527,0.1540084203,0.2139054598,0.1431360831,0.2878448728,0.1142987211,0.2999879352,0.2792963496,0.2247719042,0.2123021636,0.2446424806,0.1836413124,0.2214603878,0.2952904272,0.2443352327,0.1284945779,0.2433462919,0.2578555937,0.1880336671,0.2382113700,0.2653350738
ACAO_CMIG4,0.3596924830,0.3153279850,0.1450857395,0.2711364300,0.2660267823,0.2324646826,0.5015066586,0.4883785287,0.4231373565,0.4868631580,0.4740325098,0.4670347111,0.1795959315,0.2918502617,0.2339659544,0.3807367573,0.1654262593,0.1937155820,0.8206647162,1.0000000000,0.2206065883,0.4868439300,0.5155269058,0.3656245761,0.4068968935,0.3328176394,0.2297594796,0.4135921425,0.3643534945,0.4635388481,0.2185184819,0.2217002096,0.4231967093,0.2060006617,0.1780669308,0.3601531744,0.3921074116,0.2161316153,0.1823995199,0.0699448275,0.2960348622,0.2496622691,0.3050120905,0.3288187340,0.3573424018,0.3395372499,0.2940797017,0.1164635338,0.3368480753,0.3203379330,0.0924231439,0.3918888463,0.3368229500,0.4819974976,0.4418722565,0.4598718474,0.3303753974,0.1800841286,0.1905060588,0.1551106351,0.4554543667,0.2382318071,0.2568565884,0.3898612962,0.1606981576,0.2220696110,0.2559817940,0.4210987239,0.3286332141,0.4065063440,0.2893458405,0.3124584846,0.1993701285,0.2257438929,0.1669076136,0.1792341251,0.2384178156,0.1235770478,0.3871948106,0.3994892119,0.2167035775,0.1671481658,0.2328373539,0.3100713781,0.2633768896,0.2815282346,0.2427324545,0.3811031612,0.1485889831,0.3720505424,0.2986725260,0.2143186042,0.1021322831,0.2564851194,0.4164757144,0.2317435987,0.4571668574,0.1859971381,0.1606912846,0.2450267015,0.1594555313,0.3163187467,0.1290729154,0.3188562788,0.3199469379,0.2528068656,0.2102043641,0.2518558483,0.2121031757,0.2460050286,0.3318232977,0.2582495353,0.1357338855,0.2767891482,0.2653844093,0.1886787439,0.2632672745,0.3104656663
ACAO_COCE5,0.1826714942,0.1312523666,0.1114735459,0.1407203156,0.1546211249,0.1444965533,0.2223349368,0.2111728407,0.2323966056,0.2063711643,0.1800667875,0.1887251366,0.1027547777,0.1330422067,0.1201532065,0.1833148286,0.1025063607,0.1188033330,0.2089519023,0.2206065883,1.0000000000,0.2129183005,0.2007216527,0.2007493534,0.1684558990,0.1476148077,0.1282511825,0.2091413955,0.2055268030,0.1905134327,0.0818563754,0.1433361742,0.1976036031,0.1042166133,0.1256864092,0.1966288985,0.2031325451,0.1425300347,0.1047166082,0.0339264575,0.1587058564,0.1481952026,0.1169000104,0.1264267970,0.1486611727,0.1633697407,0.1622846555,0.0714282317,0.1640128027,0.1544406103,0.0867814838,0.1571749468,0.1507563680,0.2102505416,0.1977267666,0.1948863512,0.1788245989,0.0944158352,0.1382566933,0.0875209545,0.1893604950,0.1102851688,0.1347823730,0.1785831676,0.0821155361,0.1195527527,0.1414901249,0.1998368345,0.1851404096,0.1777860032,0.1583695122,0.1651968953,0.1196844244,0.1171911973,0.1064473640,0.1113368433,0.1328688247,0.0792531664,0.1859060574,0.1964158984,0.1523767815,0.1465952520,0.1285340995,0.1747972757,0.1557596070,0.1531778699,0.1320476653,0.1871345301,0.0921803437,0.1931575200,0.1747540802,0.1051286527,0.0609523098,0.1301620088,0.1652115135,0.0980522585,0.1989141933,0.1093283919,0.1059452991,0.1201509524,0.1074257534,0.1617307670,0.0587183604,0.1824534651,0.1626927855,0.1569350692,0.1366919483,0.1414922467,0.1201092215,0.1165599807,0.1375832372,0.1177888580,0.1094093689,0.1407407567,0.1441255265,0.1100998451,0.0990414706,0.1508784564
ACAO_CPFE3,0.2886381607,0.3227409404,0.1347768230,0.2532505372,0.2416712157,0.2126117228,0.4320446805,0.4191956119,0.4021640680,0.3847768267,0.4173241386,0.4127402058,0.1667104600,0.2360463979,0.2367399055,0.3108480477,0.1441861681,0.1459827356,0.4425136248,0.4868439300,0.2129183005,1.0000000000,0.4340358250,0.3405004771,0.3226622496,0.2641938735,0.1942286713,0.3947448636,0.3121752897,0.4712013217,0.1856242091,0.2067897529,0.4510508979,0.1974365164,0.1617969471,0.3534880523,0.3837011308,0.1822413501,0.1281795733,0.0337352117,0.2581026943,0.2383493216,0.2352461325,0.2489577387,0.2674939721,0.2779853764,0.2818316080,0.0780797207,0.2821157009,0.3013935543,0.0798474426,0.3738819577,0.3185680636,0.4305322383,0.3870951424,0.4126472071,0.2812640744,0.1772297741,0.1885506881,0.1403717470,0.3828674782,0.1873493237,0.2399959755,0.3863797609,0.1323143531,0.2194662150,0.2541158429,0.3985190274,0.3370858983,0.4205735386,0.2620737870,0.2826753025,0.1671432162,0.2122707795,0.1779832544,0.1833643255,0.1939205803,0.1190189903,0.3232982343,0.3291163076,0.1500341343,0.1655382159,0.2025999016,0.2966644809,0.2139158766,0.2786329297,0.2485964365,0.3170647588,0.1134415822,0.3623884742,0.3067883262,0.1524866228,0.0954145058,0.2155846776,0.3278665415,0.1900619708,0.4077348567,0.1395527819,0.1678758925,0.2181575743,0.1311040950,0.2998323860,0.1186147422,0.2736592911,0.3032834062,0.2737232861,0.1760322134,0.2285285271,0.1728021808,0.2209690467,0.2402858733,0.2146977606,0.1165601358,0.2817970773,0.2508664685,0.1791956048,0.2142182768,0.2788331999
ACAO_CPLE3,0.3193092453,0.2769854649,0.1321085922,0.2563467286,0.2290350156,0.2404311985,0.4378833312,0.4313002917,0.3863419376,0.3893795859,0.4043352823,0.4016455192,0.1627314748,0.2591861395,0.2134403911,0.3462887555,0.1834721568,0.1623818256,0.4680558740,0.5155269058,0.2007216527,0.4340358250,1.0000000000,0.3416987881,0.3297429625,0.2740258007,0.2010454638,0.3861080375,0.3247528984,0.4019983408,0.1724516463,0.2007809598,0.4047860642,0.1852282935,0.1669304183,0.3377576672,0.3602548170,0.2094042982,0.1423717170,0.0685409072,0.2552387605,0.2348554039,0.2780689786,0.2847451542,0.3068449324,0.2807245850,0.2775963484,0.0942948781,0.3170985253,0.3005998139,0.1071764751,0.3580131810,0.3340197773,0.4068489621,0.3727054290,0.3932763116,0.3062813011,0.1884899971,0.1880138607,0.1322204253,0.3597105604,0.2103815947,0.2366045435,0.3624184955,0.1303394494,0.1999071993,0.2605091297,0.3820623501,0.3219309623,0.3830684322,0.2723215538,0.2884550394,0.1528017394,0.1886943813,0.1940509902,0.1871477888,0.2067706044,0.1044732269,0.3330890357,0.3444041325,0.1908620407,0.1398468422,0.2006876196,0.2856529466,0.2094671463,0.2685815026,0.2475256367,0.3301493847,0.1337779679,0.3305013580,0.2883220978,0.1903545795,0.1083613577,0.2275029846,0.3551261028,0.2187977979,0.4024621997,0.1716502397,0.1486877687,0.2217209714,0.1371895489,0.2973334888,0.1217351717,0.2812921230,0.3148024085,0.2386039196,0.1852870277,0.2303254062,0.1862343471,0.2297866880,0.2817873136,0.2322192480,0.1175821158,0.2908322891,0.2486776662,0.1722706561,0.2358518422,0.2822932501
ACAO_CSAN3,0.3473697085,0.3330454613,0.1893143125,0.3337510976,0.2778324925,0.2707399800,0.3591431730,0.3555315874,0.4641044813,0.4299325908,0.4710695827,0.4743619819,0.2260711868,0.3291935878,0.3420065432,0.3426163778,0.1561738547,0.1583631310,0.3157515289,0.3656245761,0.2007493534,0.3405004771,0.3416987881,1.0000000000,0.2802130637,0.3650799265,0.2468982625,0.4503057294,0.3982925861,0.3358616596,0.2250986708,0.2455248450,0.3671645535,0.2241984534,0.1942369095,0.3906922066,0.4241518216,0.2803477643,0.1872672820,0.0837013698,0.3124185084,0.2978541483,0.3377064406,0.3601491539,0.3655896936,0.3254658671,0.3256503714,0.1745676692,0.3701424733,0.3388147258,0.1462567110,0.2963534849,0.3760039062,0.4956449086,0.4540930714,0.4672036962,0.3708261403,0.2154168794,0.2332729872,0.1874823941,0.2762052256,0.2318223718,0.2757716479,0.4414509134,0.1521488179,0.2719350165,0.3023326913,0.4347649037,0.4128036661,0.4353037526,0.3303126221,0.3427706847,0.2072400582,0.2268335332,0.2068677520,0.2078008334,0.2405322003,0.1678641840,0.4216575723,0.4239553599,0.2138033349,0.1897070625,0.2477764374,0.3115671395,0.2992172883,0.2616196347,0.3025059711,0.3692584836,0.1600163458,0.4460529854,0.3654569979,0.2165622767,0.1470622784,0.2597863093,0.4085030039,0.2493665108,0.3662103312,0.1645797734,0.2059095696,0.3839569656,0.2109799500,0.3563645223,0.1531895528,0.3253498363,0.3159999561,0.3102339607,0.2099441068,0.2755893317,0.2405524949,0.2888429017,0.3341266684,0.2987191481,0.1412308827,0.2754540419,0.2707205790,0.2153786393,0.2989710225,0.3408012388
ACAO_CSMG3,0.2732997026,0.2252938958,0.1299541776,0.2129866588,0.2164590017,0.2008923840,0.3275070617,0.3203580598,0.3237612011,0.3110881234,0.3114164307,0.3066541947,0.1389350628,0.1953328063,0.1671576414,0.2947776541,0.1349717934,0.1357072208,0.3752964833,0.4068968935,0.1684558990,0.3226622496,0.3297429625,0.2802130637,1.0000000000,0.2253096226,0.1858043179,0.3258431079,0.2785737798,0.3266982312,0.1483253947,0.1649315848,0.3091652238,0.1741743862,0.1409164022,0.2969112065,0.3277162439,0.1600575821,0.1354806048,0.0699576626,0.2479728203,0.2033285046,0.2044083427,0.2090810879,0.2296562693,0.2515488243,0.2530878550,0.0793904186,0.2606997540,0.2331699998,0.1055022117,0.3030208441,0.2459880396,0.3228568481,0.2983526736,0.3043510707,0.2597118954,0.1784775367,0.1220703703,0.1393200299,0.3058325092,0.2290479911,0.2343559800,0.2978452452,0.1406393138,0.1706209916,0.2275227140,0.3135463344,0.2847646876,0.3178184049,0.2402298865,0.2317556761,0.1626064849,0.1685981072,0.1194127866,0.1284887189,0.1840853333,0.1100714120,0.2489805306,0.2589835934,0.1848833671,0.1518155068,0.1821055771,0.2529274754,0.1965142225,0.2129036816,0.2147488076,0.2954437270,0.1317489931,0.2949695123,0.2770112939,0.1448348119,0.0888730037,0.1901565027,0.2865600211,0.1806907169,0.4929428600,0.1531114655,0.1437992978,0.1888447022,0.1247958584,0.2709089545,0.1156954755,0.2744860573,0.2404655514,0.2292679686,0.1424299669,0.2152603474,0.1566394714,0.1627486644,0.2067578203,0.1666932712,0.1212391505,0.1644687812,0.2386391166,0.1455850848,0.1993951223,0.2155571964
