,ACAO_ABCB4,ACAO_ABEV3,ACAO_AGRO3,ACAO_ALPA4,ACAO_AMAR3,ACAO_AMER3,ACAO_AXIA3,ACAO_AXIA6,ACAO_B3SA3,ACAO_BBAS3,ACAO_BBDC3,ACAO_BBDC4,ACAO_BEEF3,ACAO_BEES3,ACAO_BRAP3,ACAO_BRAP4,ACAO_BRKM3,ACAO_BRKM5,ACAO_BRSR6,ACAO_CGAS5,ACAO_CLSC4,ACAO_CMIG3,ACAO_CMIG4,ACAO_COCE5,ACAO_CPFE3,ACAO_CPLE3,ACAO_CSAN3,ACAO_CSMG3,ACAO_CSNA3,ACAO_CSUD3,ACAO_CYRE3,ACAO_DIRR3,ACAO_DXCO3,ACAO_EGIE3,ACAO_EMBJ3,ACAO_ENEV3,ACAO_EQTL3,ACAO_ETER3,ACAO_EUCA4,ACAO_EVEN3,ACAO_EZTC3,ACAO_FESA4,ACAO_FHER3,ACAO_FICT3,ACAO_FLRY3,ACAO_GFSA3,ACAO_GGBR3,ACAO_GGBR4,ACAO_GOAU3,ACAO_GOAU4,ACAO_GOLL54,ACAO_GRND3,ACAO_HAGA4,ACAO_HBOR3,ACAO_HYPE3,ACAO_INEP4,ACAO_ISAE4,ACAO_ITSA3,ACAO_ITSA4,ACAO_ITUB3,ACAO_ITUB4,ACAO_JHSF3,ACAO_KEPL3,ACAO_KLBN4,ACAO_LAND3,ACAO_LIGT3,ACAO_LOGN3,ACAO_LPSB3,ACAO_LREN3,ACAO_LUPA3,ACAO_MBRF3,ACAO_MDIA3,ACAO_MOTV3,ACAO_MRVE3,ACAO_MULT3,ACAO_MYPK3,ACAO_NATU3,ACAO_NEXP3,ACAO_ODPV3,ACAO_OIBR3,ACAO_OIBR4,ACAO_PDGR3,ACAO_PDTC3,ACAO_PETR3,ACAO_PETR4,ACAO_PFRM3,ACAO_PINE4,ACAO_PMAM3,ACAO_POMO3,ACAO_POMO4,ACAO_POSI3,ACAO_PSSA3,ACAO_PTBL3,ACAO_RADL3,ACAO_RAPT4,ACAO_RCSL4,ACAO_RDNI3,ACAO_RENT3,ACAO_RIAA3,ACAO_ROMI3,ACAO_RPMG3,ACAO_RSID3,ACAO_SANB11,ACAO_SANB3,ACAO_SANB4,ACAO_SAPR4,ACAO_SBSP3,ACAO_SCAR3,ACAO_SHUL4,ACAO_SLCE3,ACAO_SMTO3,ACAO_TASA4,ACAO_TCSA3,ACAO_TELB4,ACAO_TGMA3,ACAO_TIMS3,ACAO_TOTS3,ACAO_TPIS3,ACAO_TRIS3,ACAO_TUPY3,ACAO_UNIP6,ACAO_USIM3,ACAO_USIM5,ACAO_VALE3,ACAO_VIVR3,ACAO_VIVT3,ACAO_VLID3,ACAO_VSTE3,ACAO_WEGE3,ACAO_WHRL4,ACAO_YDUQ3
ACAO_ROMI3,0.0262371926,0.0182971751,0.0157368579,0.0351634853,0.0500376918,0.0471678065,0.0398443553,0.0360630442,0.0381799245,0.0305978354,0.0275406132,0.0289851724,0.0169951100,0.0152916698,0.0250425817,0.0254865917,0.0271077743,0.0246018831,0.0330579278,0.0105480296,0.0128234989,0.0326089716,0.0325674647,0.0119251938,0.0167928162,0.0262415824,0.0329134267,0.0217718785,0.0463686684,0.0352627661,0.0489651966,0.0432782142,0.0416919044,0.0148547708,0.0227389137,0.0250274152,0.0227516054,0.0383465137,0.0233718211,0.0422844773,0.0485938539,0.0321494094,0.0367713523,0.0190517318,0.0249097580,0.0544612272,0.0339668786,0.0354311191,0.0338948053,0.0375430413,0.0634725822,0.0290295825,0.0250753939,0.0596240263,0.0249835814,0.0267990577,0.0146534005,0.0239646098,0.0262917070,0.0235803879,0.0263890031,0.0499303697,0.0289096804,0.0117890296,0.0205260508,0.0417620360,0.0407104533,0.0406588508,0.0394999262,0.0341497293,0.0211543926,0.0238029326,0.0317622844,0.0449115814,0.0315136035,0.0366157935,0.0380710134,0.0372461038,0.0182075169,0.0282175326,0.0269628079,0.0519164325,0.0232277589,0.0279072707,0.0301088674,0.0270895194,0.0212675698,0.0346245718,0.0300601980,0.0374678797,0.0497862527,0.0185729281,0.0477950164,0.0207506452,0.0441039168,0.0279154342,0.0251711319,0.0374584143,0.0481376085,0.2024859959,0.0253675158,0.0447610374,0.0288597048,0.0340936053,0.0250071084,0.0243080295,0.0264398131,0.0154285667,0.0314188114,0.0177970666,0.0206460659,0.0316513282,0.0477382188,0.0211462912,0.0392518514,0.0211034209,0.0285321596,0.0380401026,0.0447981933,0.0252232401,0.0307074236,0.0362087828,0.0464586321,0.0222810091,0.0426148276,0.0138967649,0.0295463721,0.0297950519,0.0250231732,0.0167822387,0.0411272960
ACAO_RPMG3,0.0185641238,0.0147636697,0.0115775744,0.0232154275,0.0285548825,0.0342845356,0.0236554352,0.0231897045,0.0249772011,0.0231775052,0.0207835803,0.0208436085,0.0181698192,0.0148614432,0.0226259536,0.0267263205,0.0223502603,0.0274987235,0.0246757336,0.0082609463,0.0109890057,0.0194613008,0.0191764938,0.0085431218,0.0129833952,0.0184579393,0.0276168198,0.0165072560,0.0294552370,0.0192296250,0.0323912844,0.0267781972,0.0250125675,0.0105897947,0.0168562481,0.0131497854,0.0130039541,0.0213899463,0.0315265410,0.0301748954,0.0326352666,0.0220599188,0.0260354128,0.0193928069,0.0149476438,0.0429395123,0.0267162417,0.0266967260,0.0250209936,0.0279208570,0.0441254986,0.0173566050,0.0283948415,0.0365094194,0.0152477998,0.0354881406,0.0116593037,0.0142223074,0.0205821578,0.0169715096,0.0200272487,0.0349419879,0.0245889386,0.0165615690,0.0281087527,0.0273724859,0.0242792081,0.0324536381,0.0271579404,0.0352552659,0.0183142426,0.0180442681,0.0249543526,0.0374776679,0.0200915341,0.0242142555,0.0213688180,0.0291424700,0.0127947898,0.0298105507,0.0273754232,0.0422643133,0.0313717165,0.0313901163,0.0303876456,0.0176369196,0.0186602454,0.0258066458,0.0213165432,0.0260076368,0.0322900036,0.0157776692,0.0227128119,0.0180935151,0.0295307720,0.0228326584,0.0170857177,0.0257210766,0.0293345307,0.0253675158,0.3085169881,0.0340444123,0.0182607424,0.0184218485,0.0087022905,0.0157305048,0.0173326712,0.0180793400,0.0186914122,0.0127246212,0.0186718704,0.0229010943,0.0358551951,0.0280035927,0.0261773990,0.0173939012,0.0177176640,0.0244283466,0.0314780521,0.0164492849,0.0266655244,0.0229686964,0.0310122247,0.0250293602,0.0352951537,0.0112894732,0.0222553602,0.0231374870,0.0156743372,0.0126822433,0.0295388342
ACAO_RSID3,0.0427627790,0.0243766486,0.0196520239,0.0435240883,0.0623644716,0.0783083182,0.0632566932,0.0535329892,0.0632353504,0.0600087460,0.0510783722,0.0522840317,0.0296437239,0.0170906001,0.0443222160,0.0531620574,0.0390944758,0.0495021087,0.0554214788,0.0179588244,0.0211346631,0.0483649840,0.0503479699,0.0190732324,0.0306694077,0.0405144082,0.0510037680,0.0369257934,0.0781478588,0.0452044082,0.0893758613,0.0644379570,0.0640746071,0.0245445804,0.0311018946,0.0391458400,0.0308108372,0.0512231233,0.0369871457,0.0881825032,0.0736823702,0.0469163542,0.0507846386,0.0417891100,0.0298210622,0.1172210337,0.0534259602,0.0609325377,0.0568483358,0.0631838690,0.0985612877,0.0368744681,0.0299167513,0.0816702102,0.0465288020,0.0427129861,0.0231863895,0.0357106649,0.0508674909,0.0427419502,0.0490173968,0.0769485195,0.0334221655,0.0299792221,0.0417366849,0.0572824741,0.0494826765,0.0663016000,0.0609462428,0.0506680664,0.0520534209,0.0284664298,0.0469357870,0.0943312856,0.0479269248,0.0550255841,0.0508901776,0.0666561954,0.0267373994,0.0709034087,0.0662386673,0.1480035512,0.0430916817,0.0645971782,0.0673402970,0.0329374840,0.0312695611,0.0526334478,0.0392370999,0.0548321514,0.0569281563,0.0301144945,0.0504209278,0.0258350122,0.0590235636,0.0509028851,0.0372548556,0.0575607865,0.0519097220,0.0447610374,0.0340444123,0.3371040556,0.0494635122,0.0524740495,0.0428688431,0.0369492466,0.0467289282,0.0275823590,0.0286789757,0.0277956250,0.0320715983,0.0403698524,0.0860919315,0.0402708058,0.0489417751,0.0369110362,0.0362848104,0.0411396173,0.0512965897,0.0272516786,0.0348980299,0.0668962852,0.0836802414,0.0462155098,0.0872591772,0.0263294450,0.0387156561,0.0510146398,0.0275148212,0.0223730123,0.0531805636
ACAO_SANB11,0.0435613448,0.0287906650,0.0130281839,0.0334194501,0.0406375767,0.0467757856,0.0515099535,0.0454127937,0.0530916713,0.0644348857,0.0627976944,0.0655800683,0.0213260933,0.0160753211,0.0351246985,0.0402784809,0.0283525168,0.0393456583,0.0528548332,0.0127287816,0.0161459768,0.0376523292,0.0440994973,0.0130588380,0.0251598916,0.0341137265,0.0432618835,0.0300163873,0.0622116440,0.0264785301,0.0563153364,0.0397234083,0.0464165234,0.0247737664,0.0332725637,0.0255601691,0.0270411497,0.0268821421,0.0263727304,0.0495687733,0.0472581313,0.0274211291,0.0244082052,0.0213210555,0.0252746612,0.0507316742,0.0438363855,0.0500131961,0.0444623199,0.0524888598,0.0701546831,0.0270932861,0.0175341109,0.0520323608,0.0356860359,0.0270402026,0.0212873489,0.0416470707,0.0591819721,0.0531379169,0.0628519679,0.0462153302,0.0210446184,0.0189842900,0.0220381988,0.0416569387,0.0336668398,0.0408643417,0.0506079882,0.0320578718,0.0293672546,0.0245170742,0.0414842123,0.0542706550,0.0396157220,0.0395994764,0.0369773709,0.0318275825,0.0183828297,0.0371423110,0.0349800772,0.0504154850,0.0247875575,0.0538912279,0.0528849002,0.0233548385,0.0216861506,0.0368583057,0.0285600518,0.0370955515,0.0413424226,0.0286809741,0.0335828108,0.0253298014,0.0469100130,0.0203447514,0.0171817437,0.0455135232,0.0426822301,0.0288597048,0.0182607424,0.0494635122,0.0989296120,0.0944770408,0.0773294099,0.0236007800,0.0380432644,0.0176484918,0.0212855327,0.0143200740,0.0239010146,0.0248696204,0.0457883622,0.0259582252,0.0374639077,0.0343980217,0.0246501894,0.0286000168,0.0339277612,0.0184846585,0.0251805376,0.0408549153,0.0560152096,0.0379646692,0.0282727762,0.0234077982,0.0292475735,0.0272638343,0.0248049609,0.0130161313,0.0459042843
ACAO_SANB3,0.0450002042,0.0289754780,0.0137780114,0.0330021151,0.0470508100,0.0495346380,0.0520062174,0.0477870821,0.0535669276,0.0634426263,0.0596907853,0.0629022034,0.0226820664,0.0127775325,0.0390787974,0.0425517532,0.0313812517,0.0404171884,0.0538767857,0.0124870986,0.0196791713,0.0358563399,0.0425564749,0.0143061203,0.0247419166,0.0370949018,0.0444715438,0.0315420310,0.0615243758,0.0271032946,0.0553214404,0.0376328749,0.0482627319,0.0251289398,0.0327126281,0.0280015935,0.0264872131,0.0261963180,0.0235452928,0.0502490655,0.0484967933,0.0312394379,0.0332027930,0.0215927172,0.0221782525,0.0502013406,0.0452183979,0.0516186350,0.0477426542,0.0560253189,0.0727160637,0.0293743617,0.0149717461,0.0501581204,0.0370868744,0.0240248388,0.0212946472,0.0434324649,0.0560060198,0.0494042238,0.0593814348,0.0442992806,0.0239030251,0.0215627267,0.0209903994,0.0415400481,0.0330512055,0.0394983108,0.0476895523,0.0309397993,0.0274870476,0.0287382401,0.0373431817,0.0565964869,0.0383843355,0.0397873694,0.0396669975,0.0301997626,0.0181242165,0.0356778387,0.0334123404,0.0514902156,0.0213055379,0.0559209266,0.0547758105,0.0268357901,0.0231651904,0.0314897226,0.0304836316,0.0387976565,0.0442002079,0.0303407815,0.0324332770,0.0275688942,0.0482797851,0.0317795194,0.0187032488,0.0461352348,0.0437482341,0.0340936053,0.0184218485,0.0524740495,0.0944770408,0.2509728428,0.0911121583,0.0226731637,0.0397822189,0.0210404610,0.0226315187,0.0168353167,0.0245706399,0.0277565820,0.0458757749,0.0312017405,0.0387047389,0.0353876465,0.0295137556,0.0272539127,0.0336280719,0.0205817981,0.0222957404,0.0426846681,0.0564805685,0.0399915836,0.0235292013,0.0226574883,0.0311676602,0.0230782992,0.0235929943,0.0137337943,0.0481060551
ACAO_SANB4,0.0330693796,0.0246980968,0.0132700839,0.0287879488,0.0371857456,0.0377362958,0.0449844433,0.0396826929,0.0444058768,0.0540186491,0.0519567669,0.0548752798,0.0160022816,0.0117413640,0.0296634636,0.0333790361,0.0250642557,0.0358977962,0.0457402514,0.0128677291,0.0139692332,0.0309005842,0.0354777982,0.0112053850,0.0210868568,0.0303874649,0.0381815234,0.0273642542,0.0504234210,0.0252464508,0.0495992594,0.0326206562,0.0430376226,0.0228590477,0.0267389301,0.0214109972,0.0231620420,0.0252399858,0.0240628678,0.0416565084,0.0411758472,0.0223246502,0.0230207491,0.0093100196,0.0233259953,0.0409532949,0.0383162941,0.0418965488,0.0362948931,0.0432951205,0.0618674152,0.0238843931,0.0173319412,0.0447220656,0.0321446912,0.0218168757,0.0169548900,0.0357811408,0.0500768440,0.0454876453,0.0522788734,0.0405622538,0.0218085958,0.0198634569,0.0194781726,0.0370777410,0.0292082925,0.0398409291,0.0466046470,0.0213659193,0.0265513240,0.0220979585,0.0343527006,0.0437902031,0.0339693784,0.0338129780,0.0337901593,0.0321928191,0.0159159439,0.0283016290,0.0288578379,0.0462139760,0.0211922640,0.0455378818,0.0443191357,0.0215253570,0.0195730343,0.0374880490,0.0248237525,0.0304037842,0.0378889874,0.0271391946,0.0322401839,0.0220236373,0.0408539202,0.0361462470,0.0192211039,0.0394040359,0.0399675608,0.0250071084,0.0087022905,0.0428688431,0.0773294099,0.0911121583,0.2054977592,0.0203614666,0.0306086942,0.0156405929,0.0167389070,0.0109982669,0.0210327173,0.0213069618,0.0394538872,0.0285937175,0.0324498964,0.0292233322,0.0214679117,0.0248841576,0.0306251619,0.0172800283,0.0212736498,0.0339988631,0.0469372820,0.0325886135,0.0309951288,0.0206031796,0.0283916677,0.0278208554,0.0242075281,0.0133168370,0.0436703112
ACAO_SAPR4,0.0243253661,0.0153045490,0.0087954626,0.0226046735,0.0308633762,0.0311484529,0.0353535880,0.0320691112,0.0303511187,0.0299189549,0.0267226517,0.0269615848,0.0130995424,0.0116254044,0.0159846730,0.0177284488,0.0191338419,0.0185135038,0.0305041052,0.0112632633,0.0119737076,0.0306876599,0.0333474666,0.0100286872,0.0193912439,0.0295236299,0.0268846694,0.0349109304,0.0267748159,0.0206201290,0.0364573360,0.0328356442,0.0300967649,0.0195280359,0.0137002606,0.0183932405,0.0227967582,0.0248802328,0.0206668022,0.0342746652,0.0355385793,0.0168239792,0.0169441015,0.0067479757,0.0200061448,0.0351980867,0.0231311115,0.0229156411,0.0249288497,0.0274231507,0.0403108350,0.0217729313,0.0154569471,0.0408061936,0.0215694849,0.0188369399,0.0166894826,0.0181746014,0.0239099490,0.0218205910,0.0238444327,0.0353234145,0.0157759402,0.0094018133,0.0146882709,0.0341050119,0.0257061937,0.0308143904,0.0324812423,0.0252746982,0.0205579923,0.0199665218,0.0279652025,0.0332687076,0.0252250670,0.0245893803,0.0237492376,0.0262766347,0.0168557673,0.0263787946,0.0217893091,0.0379903977,0.0196114497,0.0280323854,0.0288672712,0.0206943862,0.0172237660,0.0235662823,0.0243187847,0.0267071029,0.0303702121,0.0142223008,0.0301161194,0.0182858734,0.0300948133,0.0169277490,0.0172792407,0.0290120438,0.0325612325,0.0243080295,0.0157305048,0.0369492466,0.0236007800,0.0226731637,0.0203614666,0.1014900313,0.0339423940,0.0147633804,0.0200951649,0.0142278195,0.0175126984,0.0207504524,0.0337850251,0.0165049737,0.0296286527,0.0199696812,0.0166129665,0.0261538961,0.0296346462,0.0150340313,0.0181700318,0.0214566198,0.0274873749,0.0148649982,0.0337438753,0.0158077033,0.0230274134,0.0195898227,0.0152995200,0.0095166502,0.0313908841
ACAO_SBSP3,0.0329643880,0.0242144167,0.0140222151,0.0324036534,0.0406602522,0.0479825849,0.0577105628,0.0499707898,0.0471568878,0.0459706358,0.0406009387,0.0416448435,0.0209808723,0.0141781966,0.0264978386,0.0299211756,0.0236307473,0.0311215690,0.0397642925,0.0119851314,0.0158467762,0.0464655491,0.0496114935,0.0161136380,0.0320666145,0.0396218975,0.0397470010,0.0529179494,0.0463113757,0.0275403931,0.0527026468,0.0430836836,0.0431199039,0.0280271303,0.0252544774,0.0262059851,0.0331295967,0.0295433883,0.0245461415,0.0491205255,0.0474462415,0.0229522727,0.0273550138,0.0188755772,0.0269361925,0.0497753993,0.0333957846,0.0349724250,0.0323378397,0.0393092012,0.0618369208,0.0276048539,0.0139790799,0.0480468943,0.0326287327,0.0225307155,0.0261735173,0.0300835274,0.0394975188,0.0333699686,0.0391141181,0.0463154503,0.0221049358,0.0177797551,0.0205450882,0.0461837892,0.0352988014,0.0373880126,0.0446713430,0.0290196940,0.0270219776,0.0260070130,0.0407702793,0.0485015662,0.0374972701,0.0309876313,0.0379151478,0.0297481899,0.0212333863,0.0368992736,0.0329101249,0.0505738706,0.0249142351,0.0435654872,0.0438561734,0.0243543951,0.0193817778,0.0319978765,0.0284879459,0.0348562793,0.0361335827,0.0257895052,0.0344728272,0.0232578489,0.0430960462,0.0238948249,0.0197724288,0.0435758916,0.0398775654,0.0264398131,0.0173326712,0.0467289282,0.0380432644,0.0397822189,0.0306086942,0.0339423940,0.1038492814,0.0180870251,0.0230229904,0.0172096725,0.0218714370,0.0258782122,0.0430930060,0.0206331272,0.0367338821,0.0309616251,0.0312870065,0.0278784610,0.0389690429,0.0209250298,0.0221328826,0.0332654052,0.0429939345,0.0269234793,0.0294778052,0.0228261554,0.0283045756,0.0275624890,0.0225162071,0.0113512227,0.0455808479
ACAO_SCAR3,0.0159102210,0.0110399280,0.0076049985,0.0197569901,0.0238358190,0.0248271725,0.0224323569,0.0201717770,0.0206926700,0.0217630088,0.0185642105,0.0179823585,0.0083987434,0.0097298223,0.0184460420,0.0211805266,0.0140779061,0.0163223693,0.0225792402,0.0036138428,0.0106473827,0.0194198171,0.0204990377,0.0089945707,0.0111463691,0.0171622505,0.0181413617,0.0166929768,0.0269463050,0.0183485283,0.0241046945,0.0210727046,0.0230227406,0.0096127152,0.0130380862,0.0118965614,0.0130868615,0.0151919098,0.0137511637,0.0238650759,0.0232741116,0.0144068437,0.0161113303,0.0118299819,0.0119100113,0.0301275888,0.0208272379,0.0214696120,0.0197884112,0.0221743162,0.0343470252,0.0148516343,0.0148557474,0.0269897064,0.0134415188,0.0165283415,0.0101730595,0.0125739803,0.0162422359,0.0152211488,0.0160438880,0.0236842829,0.0139468207,0.0089247425,0.0105282346,0.0197537826,0.0266409159,0.0235548681,0.0218208513,0.0199602236,0.0154920361,0.0124078049,0.0180722417,0.0255573384,0.0179443906,0.0197676076,0.0200413622,0.0179374490,0.0100639004,0.0193824901,0.0157466617,0.0257454478,0.0137674221,0.0217119778,0.0211537923,0.0182608037,0.0131348615,0.0204266676,0.0161592868,0.0183042648,0.0222344157,0.0115405071,0.0189539874,0.0107610741,0.0214510056,0.0179224127,0.0138600761,0.0188313625,0.0259090873,0.0154285667,0.0180793400,0.0275823590,0.0176484918,0.0210404610,0.0156405929,0.0147633804,0.0180870251,0.1070758093,0.0133139033,0.0071859452,0.0137702882,0.0131038469,0.0210374490,0.0117392986,0.0181001489,0.0122421003,0.0147827291,0.0173697384,0.0204838604,0.0110831785,0.0112529934,0.0202218628,0.0249512049,0.0176037728,0.0168140053,0.0094735238,0.0151427942,0.0202366960,0.0092074971,0.0089685220,0.0215381412
ACAO_SHUL4,0.0216097003,0.0138734375,0.0136410899,0.0199398688,0.0315170906,0.0280340964,0.0282691524,0.0249662365,0.0278627671,0.0258816602,0.0224629710,0.0241798091,0.0112651618,0.0105516398,0.0210880214,0.0211865797,0.0227497692,0.0214752290,0.0261248228,0.0094738665,0.0138702921,0.0239390921,0.0264397874,0.0103682536,0.0153476617,0.0228698521,0.0245014991,0.0194551925,0.0316447720,0.0235832009,0.0329927991,0.0310143335,0.0292505561,0.0139396216,0.0143251413,0.0173530705,0.0172297801,0.0227634030,0.0202492937,0.0328430084,0.0308461445,0.0260354679,0.0252232505,0.0170440472,0.0172131375,0.0332009091,0.0255295859,0.0251968333,0.0256423186,0.0286272390,0.0452350142,0.0187242367,0.0187967592,0.0339222789,0.0189655926,0.0174271590,0.0108371200,0.0163562897,0.0213412264,0.0188485408,0.0215126621,0.0334531700,0.0206734824,0.0115109101,0.0124027077,0.0294471711,0.0282974527,0.0255008585,0.0295102064,0.0287113968,0.0163213738,0.0171468397,0.0262499959,0.0303451654,0.0235483652,0.0276787022,0.0215791627,0.0247363246,0.0120208456,0.0276860392,0.0224196460,0.0351370074,0.0265034529,0.0274654333,0.0273319201,0.0194719365,0.0174313619,0.0288880542,0.0244319768,0.0273048128,0.0318620359,0.0121918699,0.0316579363,0.0156807605,0.0368278700,0.0207511887,0.0157518644,0.0268739758,0.0348372541,0.0314188114,0.0186914122,0.0286789757,0.0212855327,0.0226315187,0.0167389070,0.0200951649,0.0230229904,0.0133139033,0.1141664399,0.0128207536,0.0178114443,0.0204873059,0.0353698219,0.0157695090,0.0283341975,0.0149480279,0.0191107294,0.0258269682,0.0309407859,0.0239395290,0.0220277607,0.0259196472,0.0299452107,0.0193998325,0.0275620742,0.0129824514,0.0273944452,0.0194061666,0.0172969885,0.0090925281,0.0321013579
ACAO_SLCE3,0.0184702797,0.0113719686,0.0221694756,0.0175708006,0.0216908826,0.0272521554,0.0185080095,0.0166317462,0.0231102977,0.0192947473,0.0150230008,0.0158542322,0.0192518245,0.0100953194,0.0224291313,0.0249409951,0.0217061862,0.0234472442,0.0199511048,0.0072726363,0.0089875493,0.0175630155,0.0180846352,0.0089006022,0.0136922075,0.0151808219,0.0231771575,0.0160093264,0.0325480586,0.0205631300,0.0244270135,0.0202963796,0.0218307777,0.0113358531,0.0157883607,0.0164557951,0.0129855471,0.0162026437,0.0184093671,0.0231524442,0.0231517024,0.0256522622,0.0254874139,0.0141341002,0.0172975983,0.0276466254,0.0230521264,0.0271898979,0.0258188612,0.0292648763,0.0267156180,0.0159032624,0.0190199111,0.0241484784,0.0186932235,0.0195221401,0.0111732334,0.0118568810,0.0155202332,0.0129861941,0.0146241732,0.0254315543,0.0164705709,0.0182146949,0.0266556375,0.0185356149,0.0216151949,0.0200315518,0.0210863158,0.0261406114,0.0257723405,0.0124894479,0.0180690022,0.0231544260,0.0180176527,0.0224738739,0.0166245597,0.0215659089,0.0125314969,0.0224576060,0.0201568955,0.0272396176,0.0161411494,0.0210048693,0.0213927814,0.0135616102,0.0104858330,0.0210001674,0.0172250807,0.0203369044,0.0262071520,0.0113595010,0.0207925163,0.0126879986,0.0208419700,0.0152649559,0.0122802814,0.0191060940,0.0196136422,0.0177970666,0.0127246212,0.0277956250,0.0143200740,0.0168353167,0.0109982669,0.0142278195,0.0172096725,0.0071859452,0.0128207536,0.1116025679,0.0257762949,0.0212297901,0.0246046100,0.0146922669,0.0183128211,0.0130910950,0.0178956357,0.0201839250,0.0194679461,0.0164803140,0.0206059912,0.0248536768,0.0282342097,0.0213095612,0.0184682670,0.0102864348,0.0202650159,0.0188490895,0.0171237301,0.0058248034,0.0206705704
ACAO_SMTO3,0.0247897140,0.0178148463,0.0158171389,0.0284587261,0.0261300516,0.0355294820,0.0282918535,0.0238002747,0.0328528031,0.0268795108,0.0243022188,0.0255904060,0.0265157533,0.0125028069,0.0206597611,0.0234574263,0.0249138530,0.0302979032,0.0267542322,0.0096510466,0.0130620411,0.0238213036,0.0269289784,0.0098572086,0.0173757864,0.0221062892,0.0422041566,0.0205310014,0.0339287552,0.0193018083,0.0346135743,0.0263095782,0.0350001778,0.0152619407,0.0204165427,0.0239556270,0.0194899674,0.0235520284,0.0177915349,0.0316361618,0.0338316946,0.0254631123,0.0250388835,0.0122286344,0.0187165384,0.0360113937,0.0245934698,0.0272022448,0.0266646728,0.0288283060,0.0459726121,0.0238821573,0.0182609888,0.0342620873,0.0234261592,0.0177184476,0.0138435975,0.0174391492,0.0232668045,0.0211936498,0.0230839390,0.0356102024,0.0240736288,0.0200594322,0.0196568475,0.0272166232,0.0247360205,0.0256300068,0.0320493865,0.0279537718,0.0344190625,0.0207604599,0.0271472114,0.0333638700,0.0266001485,0.0270087247,0.0248915032,0.0278685960,0.0142270887,0.0266173329,0.0249819681,0.0397556481,0.0201643544,0.0331176145,0.0329228192,0.0172761595,0.0189209470,0.0273582203,0.0228828750,0.0246949887,0.0322502554,0.0168751902,0.0260066648,0.0173758207,0.0288650149,0.0121580266,0.0152937856,0.0311474135,0.0316975520,0.0206460659,0.0186718704,0.0320715983,0.0239010146,0.0245706399,0.0210327173,0.0175126984,0.0218714370,0.0137702882,0.0178114443,0.0257762949,0.1064822050,0.0247344500,0.0312448615,0.0164357530,0.0246854568,0.0183400890,0.0238667929,0.0227001119,0.0263679769,0.0169611349,0.0248546549,0.0294949203,0.0337310198,0.0207652281,0.0239748247,0.0132415268,0.0254386807,0.0211988355,0.0212979063,0.0088323832,0.0313292935
ACAO_TASA4,0.0205576409,0.0160770929,0.0182209941,0.0275802467,0.0303050305,0.0424009518,0.0274847695,0.0238025258,0.0313096893,0.0273643351,0.0232811360,0.0239023689,0.0223426945,0.0155942750,0.0278257795,0.0259202206,0.0268950319,0.0327457172,0.0264009208,0.0102712855,0.0152739395,0.0227329489,0.0249924623,0.0125689250,0.0148920136,0.0195071174,0.0330732485,0.0193494441,0.0396114106,0.0249634803,0.0372965237,0.0306031745,0.0351204110,0.0122213844,0.0200909305,0.0255579407,0.0173149920,0.0345257142,0.0254198993,0.0354829745,0.0333121500,0.0298329488,0.0236078184,0.0155750709,0.0203020338,0.0436985705,0.0301977465,0.0351423507,0.0349756064,0.0391056513,0.0517963193,0.0224852051,0.0192556429,0.0430354191,0.0220360447,0.0307666947,0.0120585777,0.0161994440,0.0226748544,0.0215790329,0.0216784338,0.0390547188,0.0242851893,0.0202840683,0.0205982680,0.0238710540,0.0227538288,0.0362470619,0.0300156939,0.0332449633,0.0273994804,0.0190409596,0.0247869891,0.0352694890,0.0237853700,0.0320936103,0.0254738352,0.0349424362,0.0154368453,0.0370982232,0.0336729750,0.0471901645,0.0245335056,0.0295068843,0.0301930701,0.0230977129,0.0235361558,0.0352300271,0.0228314811,0.0270153984,0.0382785751,0.0141677782,0.0349156021,0.0159106882,0.0364395954,0.0432682338,0.0225378612,0.0327428592,0.0335672136,0.0316513282,0.0229010943,0.0403698524,0.0248696204,0.0277565820,0.0213069618,0.0207504524,0.0258782122,0.0131038469,0.0204873059,0.0212297901,0.0247344500,0.2153439720,0.0390000505,0.0194311414,0.0270404396,0.0188828766,0.0250454555,0.0359024670,0.0330510708,0.0182366371,0.0274989201,0.0366552021,0.0444605914,0.0249938272,0.0394328253,0.0120463956,0.0219212079,0.0229092677,0.0174284587,0.0114028480,0.0315602352
