,ACAO_ABCB4,ACAO_ABEV3,ACAO_AGRO3,ACAO_ALPA4,ACAO_AMAR3,ACAO_AMER3,ACAO_AXIA3,ACAO_AXIA6,ACAO_B3SA3,ACAO_BBAS3,ACAO_BBDC3,ACAO_BBDC4,ACAO_BEEF3,ACAO_BEES3,ACAO_BRAP3,ACAO_BRAP4,ACAO_BRKM3,ACAO_BRKM5,ACAO_BRSR6,ACAO_CGAS5,ACAO_CLSC4,ACAO_CMIG3,ACAO_CMIG4,ACAO_COCE5,ACAO_CPFE3,ACAO_CPLE3,ACAO_CSAN3,ACAO_CSMG3,ACAO_CSNA3,ACAO_CSUD3,ACAO_CYRE3,ACAO_DIRR3,ACAO_DXCO3,ACAO_EGIE3,ACAO_EMBJ3,ACAO_ENEV3,ACAO_EQTL3,ACAO_ETER3,ACAO_EUCA4,ACAO_EVEN3,ACAO_EZTC3,ACAO_FESA4,ACAO_FHER3,ACAO_FICT3,ACAO_FLRY3,ACAO_GFSA3,ACAO_GGBR3,ACAO_GGBR4,ACAO_GOAU3,ACAO_GOAU4,ACAO_GOLL54,ACAO_GRND3,ACAO_HAGA4,ACAO_HBOR3,ACAO_HYPE3,ACAO_INEP4,ACAO_ISAE4,ACAO_ITSA3,ACAO_ITSA4,ACAO_ITUB3,ACAO_ITUB4,ACAO_JHSF3,ACAO_KEPL3,ACAO_KLBN4,ACAO_LAND3,ACAO_LIGT3,ACAO_LOGN3,ACAO_LPSB3,ACAO_LREN3,ACAO_LUPA3,ACAO_MBRF3,ACAO_MDIA3,ACAO_MOTV3,ACAO_MRVE3,ACAO_MULT3,ACAO_MYPK3,ACAO_NATU3,ACAO_NEXP3,ACAO_ODPV3,ACAO_OIBR3,ACAO_OIBR4,ACAO_PDGR3,ACAO_PDTC3,ACAO_PETR3,ACAO_PETR4,ACAO_PFRM3,ACAO_PINE4,ACAO_PMAM3,ACAO_POMO3,ACAO_POMO4,ACAO_POSI3,ACAO_PSSA3,ACAO_PTBL3,ACAO_RADL3,ACAO_RAPT4,ACAO_RCSL4,ACAO_RDNI3,ACAO_RENT3,ACAO_RIAA3,ACAO_ROMI3,ACAO_RPMG3,ACAO_RSID3,ACAO_SANB11,ACAO_SANB3,ACAO_SANB4,ACAO_SAPR4,ACAO_SBSP3,ACAO_SCAR3,ACAO_SHUL4,ACAO_SLCE3,ACAO_SMTO3,ACAO_TASA4,ACAO_TCSA3,ACAO_TELB4,ACAO_TGMA3,ACAO_TIMS3,ACAO_TOTS3,ACAO_TPIS3,ACAO_TRIS3,ACAO_TUPY3,ACAO_UNIP6,ACAO_USIM3,ACAO_USIM5,ACAO_VALE3,ACAO_VIVR3,ACAO_VIVT3,ACAO_VLID3,ACAO_VSTE3,ACAO_WEGE3,ACAO_WHRL4,ACAO_YDUQ3
ACAO_FICT3,0.0183489905,0.0115729238,0.0102102234,0.0137400490,0.0166950001,0.0339424711,0.0238429661,0.0148540500,0.0245516599,0.0242573855,0.0187029131,0.0198245036,0.0135932257,0.0107873729,0.0222135313,0.0244719027,0.0158334773,0.0215836924,0.0191022319,0.0069044733,0.0067670946,0.0149709696,0.0193097062,0.0069916366,0.0067494939,0.0171661349,0.0231110054,0.0191053156,0.0327706583,0.0208382820,0.0223465088,0.0247835135,0.0250796109,0.0120908066,0.0169415264,0.0220859301,0.0192256070,0.0127990715,0.0186022055,0.0255569623,0.0228353536,0.0132254862,0.0170105870,0.6596732420,0.0220168440,0.0361636583,0.0239293312,0.0281595246,0.0233351050,0.0254526257,0.0378666023,0.0136694634,0.0230273878,0.0295566360,0.0125878579,0.0471275221,0.0050615722,0.0125109809,0.0192899209,0.0176678888,0.0177464038,0.0197059184,0.0212909666,0.0164358351,0.0197952236,0.0137623394,0.0288036284,0.0257936586,0.0252560747,0.0237684904,0.0188377700,0.0085701220,0.0214687999,0.0254416925,0.0143799325,0.0177279146,0.0180965786,0.0303258031,0.0090213876,0.0273922382,0.0197463751,0.0378237037,0.0321539793,0.0289489831,0.0292149004,0.0079350418,0.0082605527,0.0278233250,0.0107947066,0.0129400854,0.0232890984,0.0106985159,0.0255832049,0.0107303256,0.0195896793,0.0199235312,0.0129203187,0.0209924782,0.0180924088,0.0191883103,0.0195318305,0.0420886886,0.0214739023,0.0217475116,0.0093767615,0.0067963507,0.0190108928,0.0119147889,0.0171662329,0.0142354250,0.0123162993,0.0156867258,0.0263609526,0.0193129111,0.0291576058,0.0145506262,0.0137221444,0.0248150478,0.0210655549,0.0092258633,0.0212677852,0.0198202944,0.0341937777,0.0209560794,0.0207199116,0.0057922202,0.0159768660,0.0135372436,0.0205962002,0.0097515738,0.0252554906
ACAO_FLRY3,0.0236165064,0.0175414893,0.0128368119,0.0325094215,0.0332206138,0.0392396455,0.0326814373,0.0283434718,0.0364441767,0.0305451856,0.0278766495,0.0279680598,0.0184001196,0.0089952569,0.0174756825,0.0183328444,0.0208597452,0.0234501232,0.0284547679,0.0095406312,0.0119995149,0.0252814811,0.0295696561,0.0118335932,0.0186837334,0.0231287762,0.0312109064,0.0245022722,0.0285923467,0.0244694163,0.0411520661,0.0330159575,0.0329192486,0.0162766258,0.0177751151,0.0259438606,0.0239045018,0.0235708900,0.0213520568,0.0395205836,0.0390417267,0.0188590681,0.0230523260,0.0220168440,0.0863566079,0.0339703156,0.0201944807,0.0233236381,0.0242014690,0.0266519291,0.0483181939,0.0239946211,0.0173543773,0.0442934613,0.0251070817,0.0182650393,0.0154810514,0.0183177078,0.0253851607,0.0234984304,0.0253503674,0.0374947013,0.0180935366,0.0108732156,0.0162137187,0.0299228883,0.0262742772,0.0358596260,0.0390473150,0.0232468637,0.0245069289,0.0218543190,0.0300439344,0.0408350467,0.0319253372,0.0271500293,0.0291241674,0.0275670305,0.0223461203,0.0244209569,0.0202030784,0.0337110290,0.0211105941,0.0247072351,0.0264476474,0.0227899603,0.0161691041,0.0239911895,0.0229400437,0.0297434118,0.0334259518,0.0173650203,0.0339450008,0.0227673648,0.0344178373,0.0165874681,0.0159573746,0.0373881973,0.0367558314,0.0250883316,0.0150548008,0.0300348441,0.0254558508,0.0223372444,0.0234932152,0.0201495653,0.0271292932,0.0119953921,0.0173365354,0.0174216016,0.0188507139,0.0204475755,0.0359177004,0.0206030617,0.0324192227,0.0229994001,0.0269775919,0.0252265111,0.0312040189,0.0175031498,0.0184072229,0.0232565660,0.0289293127,0.0150351312,0.0299249677,0.0152457365,0.0244174242,0.0179256470,0.0198638603,0.0123675062,0.0423122871
ACAO_GFSA3,0.0494525469,0.0291752646,0.0233153851,0.0539531071,0.0894513007,0.0995865655,0.0644519967,0.0559844674,0.0702083897,0.0621721716,0.0538363702,0.0564770943,0.0315280153,0.0230354998,0.0425700481,0.0498890194,0.0480845127,0.0571265150,0.0590344439,0.0166684387,0.0188602935,0.0463672956,0.0500118734,0.0221602483,0.0346020507,0.0426798985,0.0596746766,0.0402918622,0.0785997259,0.0488373914,0.1054917890,0.0785985193,0.0742437055,0.0270468665,0.0379932752,0.0404072824,0.0370844297,0.0595532314,0.0420195445,0.1034435922,0.0924715603,0.0423341645,0.0452640891,0.0361636583,0.0339703156,0.3473194971,0.0522136033,0.0559757773,0.0525028624,0.0604775846,0.1206151658,0.0483898314,0.0385701935,0.1063508230,0.0538217481,0.0535824303,0.0258870988,0.0371458056,0.0542087147,0.0468519094,0.0528961982,0.0897637477,0.0375316634,0.0301621711,0.0505710775,0.0614588742,0.0501574179,0.0735074729,0.0801155386,0.0670512034,0.0541830350,0.0352802997,0.0533152736,0.1155679548,0.0558618344,0.0590393177,0.0645499736,0.0662966670,0.0301904856,0.0762958785,0.0628687109,0.1311844953,0.0558111702,0.0617359184,0.0626654351,0.0449664895,0.0357668637,0.0592147395,0.0482399192,0.0595140184,0.0758952742,0.0322495382,0.0669789267,0.0346864657,0.0694460891,0.0472655211,0.0385648977,0.0679082031,0.0797697599,0.0548516500,0.0432473379,0.1180613703,0.0510953605,0.0505612251,0.0412468818,0.0354504155,0.0501322302,0.0303435681,0.0334389204,0.0278448191,0.0362695529,0.0440118378,0.1052382649,0.0356457997,0.0584851204,0.0395223985,0.0440709115,0.0587786897,0.0760475633,0.0335162769,0.0384422424,0.0672952701,0.0782749860,0.0448436885,0.0727871408,0.0285364850,0.0482723081,0.0555552734,0.0289829903,0.0193317532,0.0744700157
ACAO_GGBR3,0.0323342757,0.0214487798,0.0147939617,0.0257243443,0.0366306896,0.0471778965,0.0444956526,0.0370771091,0.0436147782,0.0469308818,0.0421815988,0.0441186457,0.0272645266,0.0187416551,0.0696446027,0.0775626200,0.0344372345,0.0506357187,0.0414715491,0.0112501638,0.0183007262,0.0354548209,0.0384860575,0.0110108586,0.0215117910,0.0318303579,0.0426178881,0.0255143113,0.1119096809,0.0287579356,0.0469616734,0.0307906094,0.0462418221,0.0174166668,0.0335792094,0.0227130115,0.0205991496,0.0329539732,0.0293760695,0.0439054538,0.0402960432,0.0456681588,0.0351594643,0.0239293312,0.0201944807,0.0522136033,0.1378038919,0.1275032303,0.1036642966,0.1246262798,0.0665559786,0.0271686244,0.0238367907,0.0469886984,0.0302360731,0.0313883508,0.0175504716,0.0312656508,0.0407706033,0.0363207085,0.0420770186,0.0455536239,0.0247045349,0.0319557983,0.0259245665,0.0383562073,0.0344288368,0.0351295956,0.0396093466,0.0415912107,0.0348638679,0.0207409597,0.0331783668,0.0452338766,0.0310431835,0.0411222891,0.0355596834,0.0370465724,0.0186904130,0.0331667223,0.0337981870,0.0554375519,0.0249113139,0.0590896285,0.0587424686,0.0253834928,0.0243175942,0.0432004593,0.0285021520,0.0342938686,0.0418573656,0.0223663516,0.0361664107,0.0204956258,0.0444472184,0.0291274115,0.0217390030,0.0405426701,0.0382173306,0.0342103811,0.0269077657,0.0538089613,0.0441506407,0.0455425605,0.0385909768,0.0232969343,0.0336351930,0.0209765446,0.0257126029,0.0232173830,0.0247697760,0.0304142287,0.0420664585,0.0259711783,0.0319864985,0.0277946900,0.0234128198,0.0273234173,0.0311100035,0.0238494895,0.0307151474,0.0804345430,0.1093339734,0.0735874276,0.0409789410,0.0184160536,0.0264165743,0.0291516964,0.0275580285,0.0157543079,0.0398698186
ACAO_GGBR4,0.0359425387,0.0247347152,0.0160456564,0.0292883030,0.0378586616,0.0513560668,0.0487466777,0.0408133503,0.0489405462,0.0516413723,0.0472356382,0.0492646860,0.0305585743,0.0207650647,0.0787107402,0.0883410032,0.0386971935,0.0561848173,0.0444437697,0.0123364566,0.0196098111,0.0405996505,0.0435120654,0.0124885653,0.0238751707,0.0341831515,0.0476652369,0.0273694935,0.1287315225,0.0328028322,0.0521574335,0.0348860965,0.0535044462,0.0199197844,0.0382262139,0.0269032014,0.0224528553,0.0362608818,0.0341390055,0.0483195846,0.0430858567,0.0500440584,0.0360097850,0.0281595246,0.0233236381,0.0559757773,0.1275032303,0.1515636433,0.1145097306,0.1438760420,0.0749764926,0.0287027279,0.0247936441,0.0512201333,0.0327037785,0.0337766019,0.0191007051,0.0331345065,0.0453731972,0.0395584759,0.0468576791,0.0497974978,0.0259868642,0.0346101356,0.0284385969,0.0412086766,0.0398488260,0.0377589369,0.0436236979,0.0458367335,0.0383718692,0.0229673455,0.0366676082,0.0489791475,0.0327974042,0.0454458989,0.0393297889,0.0408104318,0.0206099564,0.0380453553,0.0368244402,0.0576310027,0.0268790088,0.0678347998,0.0665765123,0.0266953231,0.0256768094,0.0462779874,0.0298336980,0.0390217927,0.0421224794,0.0242358975,0.0374610894,0.0210654994,0.0503990908,0.0312030651,0.0221940291,0.0446983626,0.0400622674,0.0356851184,0.0268881101,0.0613693521,0.0503717317,0.0519886797,0.0421968976,0.0230799193,0.0352231360,0.0216235238,0.0253774649,0.0273848174,0.0273972528,0.0353942799,0.0453638522,0.0310769383,0.0345362602,0.0324980544,0.0253524284,0.0304360370,0.0318844794,0.0265298212,0.0341094940,0.0878199932,0.1231272437,0.0849781479,0.0432028748,0.0186921264,0.0284045886,0.0295101935,0.0306837029,0.0172321837,0.0417356139
ACAO_GOAU3,0.0361798442,0.0210948498,0.0167248235,0.0287141567,0.0359038384,0.0510055103,0.0448007752,0.0370618401,0.0456559963,0.0485978392,0.0429313958,0.0449645553,0.0281335509,0.0184071102,0.0696207420,0.0759910830,0.0367240811,0.0490293781,0.0409863801,0.0101748912,0.0201217846,0.0361566674,0.0404693148,0.0124703511,0.0226041361,0.0337245538,0.0428832780,0.0247568530,0.1113028649,0.0307859274,0.0492290843,0.0333446492,0.0482739950,0.0175223565,0.0297540047,0.0259221885,0.0209372002,0.0312511407,0.0323362896,0.0460405268,0.0429463915,0.0461596612,0.0345734104,0.0233351050,0.0242014690,0.0525028624,0.1036642966,0.1145097306,0.1435269055,0.1281623796,0.0698505436,0.0268181190,0.0228543184,0.0466406195,0.0292388340,0.0293410389,0.0180778478,0.0303438649,0.0404966111,0.0360462899,0.0417482908,0.0453632103,0.0268033486,0.0290225470,0.0274660555,0.0386210128,0.0356086074,0.0371372203,0.0405016744,0.0384668153,0.0337392500,0.0229440428,0.0329640557,0.0467294859,0.0309927880,0.0404790042,0.0345677970,0.0402474759,0.0175726220,0.0397146482,0.0380870288,0.0544271124,0.0251747589,0.0605300005,0.0597689215,0.0259995278,0.0239318275,0.0419611143,0.0319800464,0.0381032909,0.0432382054,0.0225070842,0.0386776962,0.0202623040,0.0464437927,0.0229648955,0.0235327928,0.0403235883,0.0384439141,0.0341377911,0.0252003646,0.0572558713,0.0447810623,0.0480849127,0.0365550847,0.0251075601,0.0325696639,0.0199302708,0.0258261438,0.0260039520,0.0268558271,0.0352263403,0.0455978442,0.0279948288,0.0349167016,0.0295838397,0.0225988219,0.0303645007,0.0333726890,0.0238505211,0.0340514820,0.0772017249,0.1096021692,0.0715497923,0.0422465596,0.0171005999,0.0284405267,0.0284585381,0.0262948694,0.0180056449,0.0385729451
ACAO_GOAU4,0.0399804282,0.0255617194,0.0172297599,0.0315664812,0.0396291507,0.0546662910,0.0544546767,0.0453007755,0.0538978023,0.0559947816,0.0495872587,0.0518478908,0.0322023315,0.0223525131,0.0806105033,0.0919062522,0.0384736043,0.0559110846,0.0484987651,0.0133981324,0.0235404335,0.0446871390,0.0492356288,0.0152901857,0.0267101695,0.0383545157,0.0503796437,0.0313020013,0.1311469684,0.0342844254,0.0580366295,0.0391771061,0.0574259299,0.0225494546,0.0376746114,0.0297749692,0.0244330904,0.0370647516,0.0354386521,0.0524492989,0.0472759768,0.0512663289,0.0385045741,0.0254526257,0.0266519291,0.0604775846,0.1246262798,0.1438760420,0.1281623796,0.1643155320,0.0787615657,0.0310002766,0.0234089463,0.0547416395,0.0339528447,0.0365575400,0.0213662025,0.0359575519,0.0484084769,0.0420309350,0.0495640156,0.0540540584,0.0275231376,0.0357657635,0.0320918955,0.0463417042,0.0449083699,0.0401994535,0.0448249583,0.0482899299,0.0408531908,0.0241673648,0.0395919797,0.0537206669,0.0353519476,0.0448623309,0.0415225132,0.0445929098,0.0225519696,0.0455674711,0.0423635675,0.0623526405,0.0272334535,0.0712272269,0.0708864659,0.0290036427,0.0271700310,0.0473817233,0.0322701064,0.0406198665,0.0472220319,0.0247789038,0.0414454300,0.0219545104,0.0544213481,0.0313757449,0.0253468101,0.0465729157,0.0428298184,0.0378121807,0.0281210166,0.0636368229,0.0528651430,0.0564269544,0.0436054954,0.0276197424,0.0395910018,0.0223332799,0.0288324625,0.0294746710,0.0290349709,0.0393859927,0.0496518815,0.0301390123,0.0380716523,0.0342383153,0.0279156477,0.0326334236,0.0353863044,0.0276468137,0.0367866034,0.0911380069,0.1310474803,0.0863166902,0.0474094166,0.0206024113,0.0298985994,0.0292011413,0.0312738727,0.0170579846,0.0443718843
ACAO_GOLL54,0.0590894356,0.0411033875,0.0256125249,0.0672243106,0.0992815338,0.0968602425,0.0865316288,0.0756512850,0.0849830654,0.0831644549,0.0749709999,0.0782133108,0.0367656233,0.0275036482,0.0533498284,0.0604956715,0.0398253835,0.0563040724,0.0766353035,0.0193989119,0.0289486186,0.0650757546,0.0712676835,0.0255974736,0.0422858315,0.0534549929,0.0683245652,0.0522307632,0.0948341013,0.0560219193,0.1005870675,0.0768661151,0.0807035067,0.0340958266,0.0568369704,0.0512942065,0.0429192014,0.0606122836,0.0513388746,0.0994581284,0.0943481526,0.0489433444,0.0553009168,0.0378666023,0.0483181939,0.1206151658,0.0665559786,0.0749764926,0.0698505436,0.0787615657,0.3813284228,0.0548085702,0.0429262142,0.1053699492,0.0558510544,0.0537723937,0.0326048324,0.0517447823,0.0690775145,0.0612401541,0.0710677220,0.0893383812,0.0413508188,0.0269102341,0.0445372519,0.0855039140,0.0728565700,0.0765905924,0.0894030826,0.0793179669,0.0527893480,0.0454252447,0.0703117752,0.1048179863,0.0685348467,0.0730864389,0.0736000920,0.0607454356,0.0300322375,0.0727506810,0.0628907524,0.0983628836,0.0545331805,0.0802031682,0.0835325110,0.0458487336,0.0392823048,0.0710691094,0.0590840494,0.0706666297,0.0849656721,0.0425046269,0.0719593629,0.0386112516,0.0871893762,0.0446036684,0.0424373068,0.0844366999,0.0909417711,0.0639276057,0.0444418264,0.0992678559,0.0706576095,0.0732373522,0.0623109316,0.0405998161,0.0622802186,0.0345932529,0.0455592959,0.0269071375,0.0463021815,0.0521676379,0.0947871824,0.0460939083,0.0753554572,0.0482542519,0.0522579327,0.0671722715,0.0766892649,0.0397614946,0.0436196317,0.0806850578,0.1012535920,0.0531037126,0.0686743928,0.0301293657,0.0564443207,0.0547211060,0.0393390972,0.0274866332,0.0940799009
ACAO_GRND3,0.0287895929,0.0201610461,0.0129251904,0.0385225857,0.0452455315,0.0456744997,0.0365898325,0.0321123320,0.0368535491,0.0330900040,0.0307281604,0.0309503566,0.0172628575,0.0112340252,0.0197674088,0.0200814250,0.0199111173,0.0245403996,0.0344999491,0.0115357689,0.0123436197,0.0264580351,0.0299770634,0.0123487149,0.0208200345,0.0256708588,0.0332002862,0.0255207954,0.0335099931,0.0266524777,0.0458828278,0.0385656308,0.0395938958,0.0188145272,0.0212599479,0.0242315627,0.0231215197,0.0254706434,0.0222348710,0.0472887292,0.0457012891,0.0227223719,0.0227236598,0.0136694634,0.0239946211,0.0483898314,0.0271686244,0.0287027279,0.0268181190,0.0310002766,0.0548085702,0.0899366735,0.0170445599,0.0488684218,0.0289561369,0.0148313242,0.0162705391,0.0208928149,0.0290336881,0.0258543127,0.0283404412,0.0425255885,0.0193929737,0.0133316005,0.0178034237,0.0362638325,0.0324227683,0.0403287059,0.0431505438,0.0309339892,0.0224676747,0.0258551125,0.0287759886,0.0470870400,0.0326566435,0.0320165199,0.0338711359,0.0286400079,0.0193644753,0.0283075695,0.0253745715,0.0422639316,0.0266438022,0.0258654547,0.0273030758,0.0231865961,0.0211822834,0.0264820501,0.0268374937,0.0332071291,0.0374963694,0.0202701827,0.0357751197,0.0219739195,0.0384778031,0.0216447782,0.0181423862,0.0387009105,0.0448339194,0.0292376904,0.0174810314,0.0371388145,0.0272875130,0.0295849413,0.0240556160,0.0219290175,0.0278027481,0.0149581030,0.0188584674,0.0160172700,0.0240533642,0.0226463975,0.0428072667,0.0139326757,0.0326343859,0.0245480094,0.0288014014,0.0265899099,0.0370644208,0.0225707076,0.0214913889,0.0273991646,0.0351959273,0.0170286158,0.0325176540,0.0174764899,0.0279409706,0.0268803831,0.0203321342,0.0135238561,0.0388522657
ACAO_HAGA4,0.0197655300,0.0140400383,0.0137443964,0.0228143268,0.0329246071,0.0291669049,0.0243625440,0.0205932467,0.0254546575,0.0227986863,0.0198427612,0.0194285744,0.0140613978,0.0116089568,0.0206649431,0.0188193368,0.0201130655,0.0224915925,0.0188270110,0.0084037038,0.0135212725,0.0166061574,0.0191813340,0.0087817084,0.0093195470,0.0140889802,0.0287553640,0.0129346833,0.0332823269,0.0161641150,0.0305638076,0.0276959033,0.0246866458,0.0087577058,0.0193809210,0.0186462230,0.0154247792,0.0278604002,0.0262707612,0.0269648349,0.0280379632,0.0209646644,0.0251840574,0.0230273878,0.0173543773,0.0385701935,0.0238367907,0.0247936441,0.0228543184,0.0234089463,0.0429262142,0.0170445599,0.2347828845,0.0349819780,0.0168710608,0.0271184278,0.0118302124,0.0124327131,0.0195703255,0.0174586013,0.0189503902,0.0287852330,0.0182742596,0.0109565431,0.0175397224,0.0211911214,0.0225859573,0.0358658789,0.0305086265,0.0347569675,0.0126928055,0.0155518459,0.0176681405,0.0322259092,0.0219914278,0.0244940336,0.0223582371,0.0299053852,0.0078251370,0.0248257904,0.0240303180,0.0372765082,0.0234071497,0.0256156596,0.0246817767,0.0205008001,0.0206166171,0.0322720998,0.0201367794,0.0242481688,0.0356927104,0.0091516020,0.0248182190,0.0165325258,0.0273877101,0.0200668195,0.0213722812,0.0226165550,0.0316757199,0.0252551549,0.0285983990,0.0301312191,0.0176598098,0.0150790759,0.0174561908,0.0155677552,0.0140792934,0.0149622456,0.0189315098,0.0191562615,0.0183918986,0.0193936832,0.0362496289,0.0279275056,0.0282919103,0.0182175539,0.0135592452,0.0247832829,0.0310477480,0.0125873218,0.0246562182,0.0262962640,0.0293683888,0.0181315029,0.0302809908,0.0141917373,0.0171122604,0.0237767247,0.0140173509,0.0140323775,0.0312908495
ACAO_HBOR3,0.0508961528,0.0317094605,0.0224906661,0.0581208847,0.0850355736,0.0750600057,0.0657827790,0.0570089502,0.0709519139,0.0593888172,0.0546687724,0.0556589883,0.0310338087,0.0224776153,0.0364443954,0.0375728135,0.0348235537,0.0472361159,0.0591599679,0.0187675487,0.0248116318,0.0511502331,0.0561571289,0.0204112144,0.0340851957,0.0479587284,0.0617171638,0.0429942434,0.0655459187,0.0517397475,0.1006520070,0.0823481619,0.0737261047,0.0303787082,0.0347674625,0.0422918138,0.0408720774,0.0588675799,0.0458364338,0.1010613156,0.0991392353,0.0371475808,0.0499218888,0.0295566360,0.0442934613,0.1063508230,0.0469886984,0.0512201333,0.0466406195,0.0547416395,0.1053699492,0.0488684218,0.0349819780,0.2405638666,0.0475710548,0.0460916869,0.0245240723,0.0400323496,0.0528285622,0.0467843816,0.0517812677,0.0988686281,0.0370940250,0.0222151239,0.0301776190,0.0690463991,0.0629383937,0.0847213171,0.0770969265,0.0579165523,0.0428092130,0.0402928287,0.0578881011,0.0986082996,0.0638786454,0.0554518617,0.0613659758,0.0643973136,0.0327342163,0.0532333159,0.0518063499,0.0960331244,0.0530211665,0.0526426463,0.0550819246,0.0473267179,0.0422004845,0.0584325139,0.0466785635,0.0586436464,0.0772988905,0.0325149668,0.0724381398,0.0350166972,0.0720660384,0.0518517021,0.0375675411,0.0679970785,0.0831133559,0.0600514602,0.0367711489,0.0822556893,0.0524053714,0.0505176950,0.0450426700,0.0410987259,0.0483913339,0.0271831908,0.0341654616,0.0243215945,0.0345077060,0.0433439323,0.1002052633,0.0378021985,0.0667138722,0.0392847467,0.0446518646,0.0601780055,0.0825594926,0.0383206560,0.0372386021,0.0539967958,0.0663463003,0.0323239953,0.0769452391,0.0266065870,0.0527752090,0.0435667189,0.0325709427,0.0210340792,0.0798331302
ACAO_HYPE3,0.0284632813,0.0223898404,0.0132158002,0.0329106173,0.0429430160,0.0521979347,0.0385427200,0.0336007727,0.0451789460,0.0385707679,0.0361637209,0.0359236372,0.0243730569,0.0132572343,0.0230573662,0.0259677990,0.0238925605,0.0329285118,0.0342783443,0.0104819997,0.0109634254,0.0299408453,0.0340893668,0.0122685247,0.0232440732,0.0290202991,0.0360611070,0.0245460775,0.0392733126,0.0257290675,0.0537038289,0.0368008224,0.0430910937,0.0209012804,0.0214744889,0.0266430955,0.0254487956,0.0272619822,0.0224341780,0.0478108701,0.0443985029,0.0236197529,0.0226816613,0.0125878579,0.0251070817,0.0538217481,0.0302360731,0.0327037785,0.0292388340,0.0339528447,0.0558510544,0.0289561369,0.0168710608,0.0475710548,0.0980189114,0.0214091865,0.0180395706,0.0262747742,0.0355103269,0.0308725787,0.0350433033,0.0423431437,0.0241843339,0.0194881218,0.0250377909,0.0364703801,0.0281762857,0.0368575491,0.0490416715,0.0289915141,0.0318358543,0.0259309063,0.0348707455,0.0525596509,0.0366343596,0.0312387779,0.0419357922,0.0294968702,0.0221508777,0.0298326026,0.0272234741,0.0456775897,0.0171052670,0.0336033368,0.0350009244,0.0204610056,0.0166964359,0.0301824141,0.0262990095,0.0318743420,0.0348478576,0.0247676443,0.0327695710,0.0283537167,0.0386537890,0.0227284629,0.0187397155,0.0451173793,0.0391575351,0.0251626843,0.0153571085,0.0468623586,0.0359418627,0.0373527435,0.0323751307,0.0217241126,0.0328626422,0.0135378787,0.0191015536,0.0188272319,0.0235940972,0.0221940172,0.0448226136,0.0164714587,0.0315452271,0.0254573668,0.0295105903,0.0238740127,0.0334383713,0.0174061375,0.0205104081,0.0323152523,0.0368038356,0.0217918245,0.0336208699,0.0186737574,0.0279674065,0.0265441265,0.0245206834,0.0117471253,0.0427539712
ACAO_INEP4,0.0260435048,0.0138175939,0.0145874414,0.0290085947,0.0435112217,0.0436645779,0.0302484366,0.0258175264,0.0328285428,0.0307459840,0.0257081176,0.0250115463,0.0218169345,0.0155815921,0.0267374390,0.0314409604,0.0310071168,0.0317280700,0.0276502772,0.0107458979,0.0113558228,0.0184722060,0.0211762844,0.0148428180,0.0132586022,0.0222777386,0.0335159117,0.0239127460,0.0426507640,0.0346562615,0.0372953349,0.0312323845,0.0340080014,0.0113062968,0.0175528681,0.0283958519,0.0154836480,0.0311089667,0.0329816233,0.0345885583,0.0328612735,0.0237405127,0.0360424591,0.0471275221,0.0182650393,0.0535824303,0.0313883508,0.0337766019,0.0293410389,0.0365575400,0.0537723937,0.0148313242,0.0271184278,0.0460916869,0.0214091865,0.4543879332,0.0126058185,0.0154858520,0.0244517395,0.0242260051,0.0227015245,0.0427719196,0.0213058246,0.0155415179,0.0217429984,0.0266509390,0.0283959622,0.0342833461,0.0309819753,0.0463201452,0.0285715421,0.0167999847,0.0284351916,0.0386774126,0.0222033201,0.0305479218,0.0273127674,0.0412893636,0.0140129300,0.0436601858,0.0399007426,0.0505900845,0.0353839208,0.0279305898,0.0286995073,0.0230782893,0.0199855381,0.0444426146,0.0173661423,0.0253186818,0.0420510244,0.0149310695,0.0366493565,0.0202999702,0.0340091141,0.0297817396,0.0154374835,0.0312249455,0.0324296002,0.0269911754,0.0357425487,0.0430191878,0.0272340490,0.0241970685,0.0219732770,0.0189719785,0.0226922342,0.0166468302,0.0175520912,0.0196620909,0.0178454680,0.0309872556,0.0413424701,0.0211764552,0.0263186977,0.0212276238,0.0261451305,0.0343190987,0.0256684540,0.0222746278,0.0263429381,0.0320471023,0.0394356059,0.0310552221,0.0414788941,0.0132806014,0.0239731820,0.0296114436,0.0194491366,0.0100305494,0.0350512851
